year,week,province,Civilian,Non-Civilian
2014,12,Tartous,0.0,0.0
2014,13,Aleppo,105.0,44.0
2014,13,Damascus,12.0,1.0
2014,13,Damascus Suburbs,54.0,40.0
2014,13,Daraa,36.0,24.0
2014,13,Deir Ezzor,9.0,12.0
2014,13,Hama,11.0,16.0
2014,13,Hasakeh,2.0,1.0
2014,13,Homs,9.0,31.0
2014,13,Idlib,32.0,28.0
2014,13,Lattakia,3.0,0.0
2014,13,Quneitra,1.0,2.0
2014,13,Raqqa,1.0,5.0
2014,13,Sweida,0.0,0.0
2014,13,Tartous,0.0,1.0
2014,14,Aleppo,145.0,16.0
2014,14,Damascus,27.0,19.0
2014,14,Damascus Suburbs,98.0,123.0
2014,14,Daraa,35.0,16.0
2014,14,Deir Ezzor,12.0,15.0
2014,14,Hama,24.0,26.0
2014,14,Hasakeh,1.0,0.0
2014,14,Homs,28.0,22.0
2014,14,Idlib,51.0,54.0
2014,14,Lattakia,1.0,3.0
2014,14,Quneitra,2.0,3.0
2014,14,Raqqa,0.0,1.0
2014,14,Sweida,0.0,0.0
2014,14,Tartous,1.0,1.0
2014,15,Aleppo,72.0,71.0
2014,15,Damascus,15.0,10.0
2014,15,Damascus Suburbs,101.0,123.0
2014,15,Daraa,22.0,28.0
2014,15,Deir Ezzor,34.0,48.0
2014,15,Hama,24.0,22.0
2014,15,Hasakeh,1.0,2.0
2014,15,Homs,48.0,17.0
2014,15,Idlib,20.0,42.0
2014,15,Lattakia,0.0,5.0
2014,15,Quneitra,1.0,5.0
2014,15,Raqqa,1.0,2.0
2014,15,Sweida,0.0,0.0
2014,15,Tartous,0.0,3.0
2014,16,Aleppo,182.0,61.0
2014,16,Damascus,20.0,8.0
2014,16,Damascus Suburbs,57.0,90.0
2014,16,Daraa,13.0,18.0
2014,16,Deir Ezzor,9.0,49.0
2014,16,Hama,5.0,8.0
2014,16,Hasakeh,1.0,1.0
2014,16,Homs,62.0,36.0
2014,16,Idlib,23.0,74.0
2014,16,Lattakia,0.0,4.0
2014,16,Quneitra,1.0,0.0
2014,16,Raqqa,4.0,0.0
2014,16,Sweida,0.0,0.0
2014,16,Tartous,0.0,0.0
2014,17,Aleppo,171.0,26.0
2014,17,Damascus,13.0,5.0
2014,17,Damascus Suburbs,53.0,41.0
2014,17,Daraa,20.0,45.0
2014,17,Deir Ezzor,14.0,11.0
2014,17,Hama,13.0,29.0
2014,17,Hasakeh,0.0,0.0
2014,17,Homs,29.0,20.0
2014,17,Idlib,38.0,20.0
2014,17,Lattakia,0.0,1.0
2014,17,Quneitra,5.0,6.0
2014,17,Raqqa,3.0,2.0
2014,17,Sweida,0.0,0.0
2014,17,Tartous,0.0,0.0
2014,18,Aleppo,189.0,39.0
2014,18,Damascus,19.0,5.0
2014,18,Damascus Suburbs,70.0,53.0
2014,18,Daraa,50.0,25.0
2014,18,Deir Ezzor,14.0,30.0
2014,18,Hama,21.0,19.0
2014,18,Hasakeh,1.0,0.0
2014,18,Homs,19.0,15.0
2014,18,Idlib,23.0,33.0
2014,18,Lattakia,2.0,1.0
2014,18,Quneitra,1.0,1.0
2014,18,Raqqa,9.0,0.0
2014,18,Sweida,0.0,0.0
2014,18,Tartous,0.0,0.0
2014,19,Aleppo,80.0,42.0
2014,19,Damascus,33.0,4.0
2014,19,Damascus Suburbs,76.0,46.0
2014,19,Daraa,64.0,27.0
2014,19,Deir Ezzor,15.0,104.0
2014,19,Hama,26.0,13.0
2014,19,Hasakeh,0.0,0.0
2014,19,Homs,15.0,12.0
2014,19,Idlib,37.0,27.0
2014,19,Lattakia,3.0,2.0
2014,19,Quneitra,1.0,8.0
2014,19,Raqqa,3.0,1.0
2014,19,Sweida,0.0,0.0
2014,19,Tartous,1.0,0.0
2014,20,Aleppo,138.0,10.0
2014,20,Damascus,15.0,4.0
2014,20,Damascus Suburbs,63.0,30.0
2014,20,Daraa,90.0,48.0
2014,20,Deir Ezzor,28.0,18.0
2014,20,Hama,41.0,36.0
2014,20,Hasakeh,0.0,0.0
2014,20,Homs,24.0,6.0
2014,20,Idlib,56.0,24.0
2014,20,Lattakia,5.0,2.0
2014,20,Quneitra,2.0,2.0
2014,20,Raqqa,0.0,0.0
2014,20,Sweida,0.0,0.0
2014,20,Tartous,1.0,2.0
2014,21,Aleppo,79.0,22.0
2014,21,Damascus,18.0,3.0
2014,21,Damascus Suburbs,70.0,34.0
2014,21,Daraa,22.0,25.0
2014,21,Deir Ezzor,7.0,45.0
2014,21,Hama,9.0,11.0
2014,21,Hasakeh,1.0,3.0
2014,21,Homs,15.0,10.0
2014,21,Idlib,21.0,26.0
2014,21,Lattakia,0.0,0.0
2014,21,Quneitra,3.0,1.0
2014,21,Raqqa,2.0,2.0
2014,21,Sweida,0.0,0.0
2014,21,Tartous,0.0,0.0
2014,22,Aleppo,204.0,36.0
2014,22,Damascus,16.0,5.0
2014,22,Damascus Suburbs,50.0,44.0
2014,22,Daraa,22.0,11.0
2014,22,Deir Ezzor,7.0,12.0
2014,22,Hama,20.0,16.0
2014,22,Hasakeh,0.0,0.0
2014,22,Homs,27.0,16.0
2014,22,Idlib,45.0,23.0
2014,22,Lattakia,1.0,0.0
2014,22,Quneitra,0.0,1.0
2014,22,Raqqa,2.0,4.0
2014,22,Sweida,0.0,0.0
2014,22,Tartous,0.0,0.0
2014,23,Aleppo,113.0,36.0
2014,23,Damascus,19.0,9.0
2014,23,Damascus Suburbs,110.0,59.0
2014,23,Daraa,14.0,15.0
2014,23,Deir Ezzor,18.0,52.0
2014,23,Hama,12.0,14.0
2014,23,Hasakeh,1.0,0.0
2014,23,Homs,25.0,26.0
2014,23,Idlib,30.0,10.0
2014,23,Lattakia,1.0,0.0
2014,23,Quneitra,0.0,1.0
2014,23,Raqqa,1.0,0.0
2014,23,Sweida,0.0,0.0
2014,23,Tartous,1.0,0.0
2014,24,Aleppo,116.0,34.0
2014,24,Damascus,15.0,13.0
2014,24,Damascus Suburbs,114.0,67.0
2014,24,Daraa,17.0,63.0
2014,24,Deir Ezzor,25.0,20.0
2014,24,Hama,38.0,13.0
2014,24,Hasakeh,0.0,0.0
2014,24,Homs,29.0,52.0
2014,24,Idlib,44.0,31.0
2014,24,Lattakia,0.0,1.0
2014,24,Quneitra,6.0,8.0
2014,24,Raqqa,8.0,0.0
2014,24,Sweida,0.0,0.0
2014,24,Tartous,0.0,0.0
2014,25,Aleppo,150.0,18.0
2014,25,Damascus,20.0,4.0
2014,25,Damascus Suburbs,76.0,30.0
2014,25,Daraa,43.0,17.0
2014,25,Deir Ezzor,30.0,11.0
2014,25,Hama,13.0,6.0
2014,25,Hasakeh,1.0,1.0
2014,25,Homs,39.0,12.0
2014,25,Idlib,30.0,16.0
2014,25,Lattakia,3.0,0.0
2014,25,Quneitra,2.0,2.0
2014,25,Raqqa,3.0,4.0
2014,25,Sweida,2.0,0.0
2014,25,Tartous,0.0,0.0
2014,26,Aleppo,80.0,13.0
2014,26,Damascus,12.0,1.0
2014,26,Damascus Suburbs,65.0,34.0
2014,26,Daraa,22.0,11.0
2014,26,Deir Ezzor,26.0,15.0
2014,26,Hama,17.0,9.0
2014,26,Hasakeh,0.0,0.0
2014,26,Homs,33.0,36.0
2014,26,Idlib,62.0,18.0
2014,26,Lattakia,2.0,0.0
2014,26,Quneitra,0.0,0.0
2014,26,Raqqa,29.0,0.0
2014,26,Sweida,0.0,0.0
2014,26,Tartous,1.0,0.0
2014,27,Aleppo,49.0,17.0
2014,27,Damascus,8.0,2.0
2014,27,Damascus Suburbs,40.0,36.0
2014,27,Daraa,37.0,8.0
2014,27,Deir Ezzor,42.0,12.0
2014,27,Hama,29.0,15.0
2014,27,Hasakeh,0.0,0.0
2014,27,Homs,13.0,17.0
2014,27,Idlib,24.0,14.0
2014,27,Lattakia,1.0,0.0
2014,27,Quneitra,0.0,0.0
2014,27,Raqqa,1.0,1.0
2014,27,Sweida,0.0,0.0
2014,27,Tartous,0.0,0.0
2014,28,Aleppo,85.0,13.0
2014,28,Damascus,9.0,3.0
2014,28,Damascus Suburbs,45.0,57.0
2014,28,Daraa,28.0,33.0
2014,28,Deir Ezzor,11.0,3.0
2014,28,Hama,11.0,10.0
2014,28,Hasakeh,0.0,0.0
2014,28,Homs,24.0,8.0
2014,28,Idlib,14.0,40.0
2014,28,Lattakia,0.0,0.0
2014,28,Quneitra,3.0,4.0
2014,28,Raqqa,1.0,0.0
2014,28,Sweida,0.0,0.0
2014,28,Tartous,0.0,0.0
2014,29,Aleppo,93.0,9.0
2014,29,Damascus,5.0,9.0
2014,29,Damascus Suburbs,43.0,27.0
2014,29,Daraa,42.0,30.0
2014,29,Deir Ezzor,16.0,4.0
2014,29,Hama,34.0,18.0
2014,29,Hasakeh,8.0,2.0
2014,29,Homs,12.0,7.0
2014,29,Idlib,27.0,89.0
2014,29,Lattakia,0.0,2.0
2014,29,Quneitra,2.0,1.0
2014,29,Raqqa,1.0,0.0
2014,29,Sweida,0.0,0.0
2014,29,Tartous,0.0,0.0
2014,30,Aleppo,121.0,25.0
2014,30,Damascus,9.0,13.0
2014,30,Damascus Suburbs,86.0,24.0
2014,30,Daraa,35.0,70.0
2014,30,Deir Ezzor,10.0,9.0
2014,30,Hama,33.0,28.0
2014,30,Hasakeh,6.0,0.0
2014,30,Homs,18.0,5.0
2014,30,Idlib,36.0,16.0
2014,30,Lattakia,2.0,0.0
2014,30,Quneitra,0.0,2.0
2014,30,Raqqa,4.0,0.0
2014,30,Sweida,0.0,0.0
2014,30,Tartous,2.0,2.0
2014,31,Aleppo,85.0,30.0
2014,31,Damascus,7.0,8.0
2014,31,Damascus Suburbs,142.0,23.0
2014,31,Daraa,42.0,15.0
2014,31,Deir Ezzor,7.0,16.0
2014,31,Hama,28.0,9.0
2014,31,Hasakeh,6.0,0.0
2014,31,Homs,14.0,8.0
2014,31,Idlib,31.0,13.0
2014,31,Lattakia,1.0,0.0
2014,31,Quneitra,2.0,0.0
2014,31,Raqqa,2.0,2.0
2014,31,Sweida,1.0,1.0
2014,31,Tartous,1.0,0.0
2014,32,Aleppo,58.0,14.0
2014,32,Damascus,23.0,6.0
2014,32,Damascus Suburbs,38.0,23.0
2014,32,Daraa,21.0,21.0
2014,32,Deir Ezzor,23.0,4.0
2014,32,Hama,27.0,10.0
2014,32,Hasakeh,2.0,0.0
2014,32,Homs,17.0,6.0
2014,32,Idlib,16.0,8.0
2014,32,Lattakia,1.0,1.0
2014,32,Quneitra,1.0,1.0
2014,32,Raqqa,8.0,0.0
2014,32,Sweida,0.0,0.0
2014,32,Tartous,0.0,0.0
2014,33,Aleppo,76.0,16.0
2014,33,Damascus,12.0,1.0
2014,33,Damascus Suburbs,57.0,33.0
2014,33,Daraa,40.0,4.0
2014,33,Deir Ezzor,119.0,2.0
2014,33,Hama,25.0,5.0
2014,33,Hasakeh,4.0,0.0
2014,33,Homs,41.0,11.0
2014,33,Idlib,32.0,10.0
2014,33,Lattakia,0.0,0.0
2014,33,Quneitra,0.0,1.0
2014,33,Raqqa,0.0,0.0
2014,33,Sweida,0.0,0.0
2014,33,Tartous,1.0,0.0
2014,34,Aleppo,40.0,12.0
2014,34,Damascus,14.0,6.0
2014,34,Damascus Suburbs,56.0,34.0
2014,34,Daraa,30.0,21.0
2014,34,Deir Ezzor,22.0,4.0
2014,34,Hama,16.0,27.0
2014,34,Hasakeh,2.0,0.0
2014,34,Homs,23.0,16.0
2014,34,Idlib,11.0,8.0
2014,34,Lattakia,3.0,1.0
2014,34,Quneitra,5.0,0.0
2014,34,Raqqa,19.0,1.0
2014,34,Sweida,0.0,0.0
2014,34,Tartous,1.0,0.0
2014,35,Aleppo,99.0,15.0
2014,35,Damascus,12.0,3.0
2014,35,Damascus Suburbs,77.0,37.0
2014,35,Daraa,20.0,23.0
2014,35,Deir Ezzor,35.0,6.0
2014,35,Hama,54.0,17.0
2014,35,Hasakeh,3.0,0.0
2014,35,Homs,28.0,21.0
2014,35,Idlib,55.0,14.0
2014,35,Lattakia,0.0,0.0
2014,35,Quneitra,2.0,7.0
2014,35,Raqqa,10.0,0.0
2014,35,Sweida,0.0,1.0
2014,35,Tartous,0.0,0.0
2014,36,Aleppo,66.0,3.0
2014,36,Damascus,33.0,13.0
2014,36,Damascus Suburbs,49.0,44.0
2014,36,Daraa,15.0,34.0
2014,36,Deir Ezzor,64.0,6.0
2014,36,Hama,40.0,36.0
2014,36,Hasakeh,2.0,2.0
2014,36,Homs,54.0,39.0
2014,36,Idlib,59.0,30.0
2014,36,Lattakia,0.0,0.0
2014,36,Quneitra,1.0,17.0
2014,36,Raqqa,88.0,0.0
2014,36,Sweida,0.0,0.0
2014,36,Tartous,0.0,0.0
2014,37,Aleppo,58.0,14.0
2014,37,Damascus,11.0,6.0
2014,37,Damascus Suburbs,151.0,60.0
2014,37,Daraa,21.0,16.0
2014,37,Deir Ezzor,20.0,1.0
2014,37,Hama,37.0,28.0
2014,37,Hasakeh,1.0,3.0
2014,37,Homs,22.0,14.0
2014,37,Idlib,30.0,15.0
2014,37,Lattakia,4.0,1.0
2014,37,Quneitra,1.0,2.0
2014,37,Raqqa,4.0,1.0
2014,37,Sweida,0.0,0.0
2014,37,Tartous,0.0,2.0
2014,38,Aleppo,132.0,18.0
2014,38,Damascus,9.0,7.0
2014,38,Damascus Suburbs,84.0,67.0
2014,38,Daraa,21.0,12.0
2014,38,Deir Ezzor,32.0,0.0
2014,38,Hama,34.0,22.0
2014,38,Hasakeh,6.0,7.0
2014,38,Homs,54.0,15.0
2014,38,Idlib,93.0,9.0
2014,38,Lattakia,3.0,2.0
2014,38,Quneitra,2.0,18.0
2014,38,Raqqa,1.0,3.0
2014,38,Sweida,0.0,0.0
2014,38,Tartous,0.0,0.0
2014,39,Aleppo,16.0,9.0
2014,39,Damascus,9.0,6.0
2014,39,Damascus Suburbs,72.0,53.0
2014,39,Daraa,18.0,6.0
2014,39,Deir Ezzor,11.0,5.0
2014,39,Hama,10.0,20.0
2014,39,Hasakeh,6.0,0.0
2014,39,Homs,12.0,2.0
2014,39,Idlib,30.0,15.0
2014,39,Lattakia,2.0,0.0
2014,39,Quneitra,0.0,3.0
2014,39,Raqqa,2.0,2.0
2014,39,Sweida,0.0,0.0
2014,39,Tartous,0.0,0.0
2014,40,Aleppo,33.0,19.0
2014,40,Damascus,4.0,9.0
2014,40,Damascus Suburbs,56.0,86.0
2014,40,Daraa,17.0,58.0
2014,40,Deir Ezzor,2.0,3.0
2014,40,Hama,8.0,17.0
2014,40,Hasakeh,0.0,1.0
2014,40,Homs,50.0,3.0
2014,40,Idlib,51.0,12.0
2014,40,Lattakia,3.0,4.0
2014,40,Quneitra,2.0,2.0
2014,40,Raqqa,0.0,1.0
2014,40,Sweida,0.0,0.0
2014,40,Tartous,0.0,0.0
2014,41,Aleppo,10.0,52.0
2014,41,Damascus,4.0,2.0
2014,41,Damascus Suburbs,54.0,39.0
2014,41,Daraa,56.0,56.0
2014,41,Deir Ezzor,3.0,0.0
2014,41,Hama,4.0,11.0
2014,41,Hasakeh,0.0,0.0
2014,41,Homs,22.0,11.0
2014,41,Idlib,44.0,27.0
2014,41,Lattakia,0.0,4.0
2014,41,Quneitra,2.0,1.0
2014,41,Raqqa,0.0,1.0
2014,41,Sweida,0.0,0.0
2014,41,Tartous,0.0,0.0
2014,42,Aleppo,44.0,20.0
2014,42,Damascus,34.0,9.0
2014,42,Damascus Suburbs,94.0,41.0
2014,42,Daraa,16.0,30.0
2014,42,Deir Ezzor,17.0,21.0
2014,42,Hama,23.0,20.0
2014,42,Hasakeh,3.0,0.0
2014,42,Homs,32.0,5.0
2014,42,Idlib,22.0,50.0
2014,42,Lattakia,0.0,1.0
2014,42,Quneitra,3.0,2.0
2014,42,Raqqa,0.0,0.0
2014,42,Sweida,0.0,0.0
2014,42,Tartous,0.0,0.0
2014,43,Aleppo,45.0,19.0
2014,43,Damascus,7.0,4.0
2014,43,Damascus Suburbs,61.0,31.0
2014,43,Daraa,87.0,26.0
2014,43,Deir Ezzor,4.0,5.0
2014,43,Hama,16.0,7.0
2014,43,Hasakeh,0.0,0.0
2014,43,Homs,66.0,9.0
2014,43,Idlib,53.0,7.0
2014,43,Lattakia,1.0,0.0
2014,43,Quneitra,3.0,8.0
2014,43,Raqqa,0.0,0.0
2014,43,Sweida,0.0,0.0
2014,43,Tartous,0.0,0.0
2014,44,Aleppo,20.0,9.0
2014,44,Damascus,9.0,5.0
2014,44,Damascus Suburbs,26.0,32.0
2014,44,Daraa,26.0,8.0
2014,44,Deir Ezzor,12.0,4.0
2014,44,Hama,45.0,6.0
2014,44,Hasakeh,0.0,0.0
2014,44,Homs,107.0,8.0
2014,44,Idlib,23.0,18.0
2014,44,Lattakia,0.0,0.0
2014,44,Quneitra,0.0,7.0
2014,44,Raqqa,0.0,1.0
2014,44,Sweida,0.0,0.0
2014,44,Tartous,0.0,0.0
2014,45,Aleppo,54.0,8.0
2014,45,Damascus,19.0,1.0
2014,45,Damascus Suburbs,38.0,19.0
2014,45,Daraa,51.0,58.0
2014,45,Deir Ezzor,13.0,1.0
2014,45,Hama,7.0,7.0
2014,45,Hasakeh,7.0,0.0
2014,45,Homs,20.0,15.0
2014,45,Idlib,28.0,8.0
2014,45,Lattakia,0.0,0.0
2014,45,Quneitra,0.0,0.0
2014,45,Raqqa,1.0,0.0
2014,45,Sweida,0.0,0.0
2014,45,Tartous,0.0,0.0
2014,46,Aleppo,30.0,13.0
2014,46,Damascus,9.0,3.0
2014,46,Damascus Suburbs,58.0,22.0
2014,46,Daraa,47.0,42.0
2014,46,Deir Ezzor,8.0,5.0
2014,46,Hama,21.0,4.0
2014,46,Hasakeh,0.0,0.0
2014,46,Homs,22.0,8.0
2014,46,Idlib,13.0,9.0
2014,46,Lattakia,3.0,0.0
2014,46,Quneitra,0.0,1.0
2014,46,Raqqa,26.0,1.0
2014,46,Sweida,0.0,0.0
2014,46,Tartous,0.0,0.0
2014,47,Aleppo,61.0,18.0
2014,47,Damascus,10.0,4.0
2014,47,Damascus Suburbs,63.0,32.0
2014,47,Daraa,70.0,47.0
2014,47,Deir Ezzor,9.0,0.0
2014,47,Hama,7.0,8.0
2014,47,Hasakeh,0.0,0.0
2014,47,Homs,15.0,17.0
2014,47,Idlib,21.0,10.0
2014,47,Lattakia,0.0,0.0
2014,47,Quneitra,2.0,2.0
2014,47,Raqqa,1.0,0.0
2014,47,Sweida,0.0,1.0
2014,47,Tartous,0.0,0.0
2014,48,Aleppo,38.0,22.0
2014,48,Damascus,7.0,1.0
2014,48,Damascus Suburbs,25.0,17.0
2014,48,Daraa,71.0,23.0
2014,48,Deir Ezzor,13.0,3.0
2014,48,Hama,20.0,5.0
2014,48,Hasakeh,3.0,0.0
2014,48,Homs,18.0,6.0
2014,48,Idlib,12.0,5.0
2014,48,Lattakia,6.0,0.0
2014,48,Quneitra,0.0,0.0
2014,48,Raqqa,98.0,3.0
2014,48,Sweida,0.0,0.0
2014,48,Tartous,0.0,0.0
2014,49,Aleppo,99.0,26.0
2014,49,Damascus,37.0,3.0
2014,49,Damascus Suburbs,42.0,28.0
2014,49,Daraa,35.0,39.0
2014,49,Deir Ezzor,12.0,43.0
2014,49,Hama,7.0,2.0
2014,49,Hasakeh,2.0,0.0
2014,49,Homs,13.0,7.0
2014,49,Idlib,12.0,6.0
2014,49,Lattakia,7.0,0.0
2014,49,Quneitra,0.0,0.0
2014,49,Raqqa,7.0,1.0
2014,49,Sweida,1.0,0.0
2014,49,Tartous,2.0,0.0
2014,50,Aleppo,26.0,47.0
2014,50,Damascus,21.0,0.0
2014,50,Damascus Suburbs,50.0,20.0
2014,50,Daraa,29.0,14.0
2014,50,Deir Ezzor,12.0,9.0
2014,50,Hama,4.0,3.0
2014,50,Hasakeh,0.0,0.0
2014,50,Homs,3.0,11.0
2014,50,Idlib,16.0,16.0
2014,50,Lattakia,0.0,0.0
2014,50,Quneitra,0.0,0.0
2014,50,Raqqa,6.0,0.0
2014,50,Sweida,0.0,0.0
2014,50,Tartous,0.0,0.0
2014,51,Aleppo,26.0,64.0
2014,51,Damascus,5.0,1.0
2014,51,Damascus Suburbs,40.0,17.0
2014,51,Daraa,48.0,11.0
2014,51,Deir Ezzor,33.0,6.0
2014,51,Hama,6.0,12.0
2014,51,Hasakeh,2.0,1.0
2014,51,Homs,69.0,7.0
2014,51,Idlib,64.0,17.0
2014,51,Lattakia,0.0,0.0
2014,51,Quneitra,1.0,0.0
2014,51,Raqqa,7.0,0.0
2014,51,Sweida,0.0,0.0
2014,51,Tartous,0.0,0.0
2014,52,Aleppo,211.0,30.0
2014,52,Damascus,12.0,7.0
2014,52,Damascus Suburbs,86.0,25.0
2014,52,Daraa,44.0,24.0
2014,52,Deir Ezzor,12.0,2.0
2014,52,Hama,22.0,0.0
2014,52,Hasakeh,1.0,0.0
2014,52,Homs,8.0,7.0
2014,52,Idlib,35.0,7.0
2014,52,Lattakia,0.0,0.0
2014,52,Quneitra,1.0,13.0
2014,52,Raqqa,18.0,0.0
2014,52,Sweida,1.0,0.0
2014,52,Tartous,0.0,0.0
2015,1,Aleppo,5.0,9.0
2015,1,Damascus,3.0,0.0
2015,1,Damascus Suburbs,8.0,24.0
2015,1,Daraa,8.0,2.0
2015,1,Deir Ezzor,0.0,5.0
2015,1,Hama,2.0,1.0
2015,1,Hasakeh,1.0,0.0
2015,1,Homs,3.0,2.0
2015,1,Idlib,9.0,3.0
2015,1,Lattakia,0.0,0.0
2015,1,Quneitra,1.0,0.0
2015,1,Raqqa,1.0,0.0
2015,1,Sweida,0.0,0.0
2015,1,Tartous,0.0,1.0
2015,2,Aleppo,36.0,6.0
2015,2,Damascus,2.0,2.0
2015,2,Damascus Suburbs,16.0,3.0
2015,2,Daraa,7.0,2.0
2015,2,Deir Ezzor,9.0,5.0
2015,2,Hama,1.0,3.0
2015,2,Hasakeh,3.0,0.0
2015,2,Homs,8.0,0.0
2015,2,Idlib,4.0,8.0
2015,2,Lattakia,2.0,0.0
2015,2,Quneitra,0.0,0.0
2015,2,Raqqa,0.0,0.0
2015,2,Sweida,0.0,0.0
2015,2,Tartous,0.0,0.0
2015,3,Aleppo,7.0,7.0
2015,3,Damascus,12.0,1.0
2015,3,Damascus Suburbs,27.0,3.0
2015,3,Daraa,27.0,4.0
2015,3,Deir Ezzor,27.0,9.0
2015,3,Hama,11.0,0.0
2015,3,Hasakeh,1.0,1.0
2015,3,Homs,14.0,5.0
2015,3,Idlib,10.0,1.0
2015,3,Lattakia,0.0,0.0
2015,3,Quneitra,0.0,0.0
2015,3,Raqqa,0.0,0.0
2015,3,Sweida,0.0,0.0
2015,3,Tartous,0.0,0.0
2015,4,Aleppo,32.0,24.0
2015,4,Damascus,14.0,0.0
2015,4,Damascus Suburbs,114.0,14.0
2015,4,Daraa,29.0,41.0
2015,4,Deir Ezzor,3.0,1.0
2015,4,Hama,10.0,3.0
2015,4,Hasakeh,69.0,1.0
2015,4,Homs,24.0,4.0
2015,4,Idlib,26.0,8.0
2015,4,Lattakia,1.0,0.0
2015,4,Quneitra,0.0,0.0
2015,4,Raqqa,0.0,0.0
2015,4,Sweida,0.0,0.0
2015,4,Tartous,0.0,0.0
2015,5,Aleppo,38.0,6.0
2015,5,Damascus,25.0,5.0
2015,5,Damascus Suburbs,48.0,23.0
2015,5,Daraa,18.0,28.0
2015,5,Deir Ezzor,3.0,19.0
2015,5,Hama,15.0,4.0
2015,5,Hasakeh,2.0,0.0
2015,5,Homs,19.0,3.0
2015,5,Idlib,18.0,17.0
2015,5,Lattakia,0.0,1.0
2015,5,Quneitra,2.0,1.0
2015,5,Raqqa,2.0,2.0
2015,5,Sweida,0.0,0.0
2015,5,Tartous,0.0,0.0
2015,6,Aleppo,69.0,13.0
2015,6,Damascus,7.0,2.0
2015,6,Damascus Suburbs,189.0,57.0
2015,6,Daraa,56.0,18.0
2015,6,Deir Ezzor,10.0,6.0
2015,6,Hama,7.0,0.0
2015,6,Hasakeh,10.0,0.0
2015,6,Homs,1.0,8.0
2015,6,Idlib,45.0,10.0
2015,6,Lattakia,0.0,0.0
2015,6,Quneitra,1.0,1.0
2015,6,Raqqa,0.0,0.0
2015,6,Sweida,0.0,0.0
2015,6,Tartous,0.0,0.0
2015,7,Aleppo,15.0,3.0
2015,7,Damascus,1.0,3.0
2015,7,Damascus Suburbs,88.0,19.0
2015,7,Daraa,10.0,41.0
2015,7,Deir Ezzor,8.0,1.0
2015,7,Hama,7.0,2.0
2015,7,Hasakeh,1.0,0.0
2015,7,Homs,12.0,8.0
2015,7,Idlib,21.0,6.0
2015,7,Lattakia,0.0,0.0
2015,7,Quneitra,1.0,0.0
2015,7,Raqqa,2.0,0.0
2015,7,Sweida,0.0,0.0
2015,7,Tartous,0.0,0.0
2015,8,Aleppo,82.0,73.0
2015,8,Damascus,4.0,2.0
2015,8,Damascus Suburbs,41.0,17.0
2015,8,Daraa,23.0,14.0
2015,8,Deir Ezzor,2.0,4.0
2015,8,Hama,6.0,7.0
2015,8,Hasakeh,1.0,0.0
2015,8,Homs,6.0,3.0
2015,8,Idlib,11.0,15.0
2015,8,Lattakia,3.0,0.0
2015,8,Quneitra,0.0,0.0
2015,8,Raqqa,3.0,4.0
2015,8,Sweida,0.0,0.0
2015,8,Tartous,0.0,0.0
2015,9,Aleppo,18.0,22.0
2015,9,Damascus,8.0,2.0
2015,9,Damascus Suburbs,59.0,19.0
2015,9,Daraa,15.0,37.0
2015,9,Deir Ezzor,14.0,13.0
2015,9,Hama,9.0,10.0
2015,9,Hasakeh,2.0,1.0
2015,9,Homs,18.0,16.0
2015,9,Idlib,18.0,10.0
2015,9,Lattakia,3.0,1.0
2015,9,Quneitra,0.0,2.0
2015,9,Raqqa,3.0,0.0
2015,9,Sweida,0.0,0.0
2015,9,Tartous,0.0,1.0
2015,10,Aleppo,31.0,16.0
2015,10,Damascus,17.0,0.0
2015,10,Damascus Suburbs,79.0,16.0
2015,10,Daraa,29.0,14.0
2015,10,Deir Ezzor,21.0,2.0
2015,10,Hama,21.0,2.0
2015,10,Hasakeh,3.0,3.0
2015,10,Homs,11.0,12.0
2015,10,Idlib,32.0,11.0
2015,10,Lattakia,2.0,3.0
2015,10,Quneitra,0.0,0.0
2015,10,Raqqa,2.0,1.0
2015,10,Sweida,0.0,0.0
2015,10,Tartous,0.0,0.0
2015,11,Aleppo,19.0,20.0
2015,11,Damascus,56.0,4.0
2015,11,Damascus Suburbs,190.0,10.0
2015,11,Daraa,81.0,13.0
2015,11,Deir Ezzor,11.0,6.0
2015,11,Hama,4.0,8.0
2015,11,Hasakeh,1.0,0.0
2015,11,Homs,16.0,11.0
2015,11,Idlib,9.0,6.0
2015,11,Lattakia,0.0,0.0
2015,11,Quneitra,4.0,0.0
2015,11,Raqqa,0.0,0.0
2015,11,Sweida,0.0,0.0
2015,11,Tartous,0.0,0.0
2015,12,Aleppo,25.0,7.0
2015,12,Damascus,49.0,3.0
2015,12,Damascus Suburbs,103.0,11.0
2015,12,Daraa,63.0,22.0
2015,12,Deir Ezzor,8.0,0.0
2015,12,Hama,14.0,3.0
2015,12,Hasakeh,85.0,0.0
2015,12,Homs,18.0,14.0
2015,12,Idlib,35.0,6.0
2015,12,Lattakia,2.0,0.0
2015,12,Quneitra,0.0,0.0
2015,12,Raqqa,0.0,0.0
2015,12,Sweida,0.0,0.0
2015,12,Tartous,0.0,1.0
2015,13,Aleppo,27.0,8.0
2015,13,Damascus,34.0,1.0
2015,13,Damascus Suburbs,142.0,28.0
2015,13,Daraa,65.0,70.0
2015,13,Deir Ezzor,29.0,3.0
2015,13,Hama,9.0,26.0
2015,13,Hasakeh,2.0,0.0
2015,13,Homs,5.0,19.0
2015,13,Idlib,39.0,80.0
