"","year","week","province","count"
"960",2012,27,"Hama",45
"961",2012,27,"Homs",99
"962",2012,27,"Idlib",105
"963",2012,27,"Lattakia",5
"964",2012,27,"Quneitra",1
"965",2012,27,"Damascus.Suburbs",146
"966",2012,27,"Tartous",0
"967",2012,28,"Hasakeh",6
"968",2012,28,"Aleppo",67
"969",2012,28,"Raqqa",1
"970",2012,28,"Sweida",2
"971",2012,28,"Damascus",38
"972",2012,28,"Daraa",61
"973",2012,28,"Deir.Ezzor",132
"974",2012,28,"Hama",116
"975",2012,28,"Homs",164
"976",2012,28,"Idlib",119
"977",2012,28,"Lattakia",8
"978",2012,28,"Quneitra",0
"979",2012,28,"Damascus.Suburbs",104
"980",2012,28,"Tartous",0
"981",2012,29,"Hasakeh",4
"982",2012,29,"Aleppo",174
"983",2012,29,"Raqqa",5
"984",2012,29,"Sweida",4
"985",2012,29,"Damascus",264
"986",2012,29,"Daraa",101
"987",2012,29,"Deir.Ezzor",147
"988",2012,29,"Hama",157
"989",2012,29,"Homs",198
"990",2012,29,"Idlib",166
"991",2012,29,"Lattakia",19
"992",2012,29,"Quneitra",11
"993",2012,29,"Damascus.Suburbs",401
"994",2012,29,"Tartous",1
"995",2012,30,"Hasakeh",27
"996",2012,30,"Aleppo",277
"997",2012,30,"Raqqa",4
"998",2012,30,"Sweida",0
"999",2012,30,"Damascus",167
"1000",2012,30,"Daraa",221
"1001",2012,30,"Deir.Ezzor",124
"1002",2012,30,"Hama",90
"1003",2012,30,"Homs",154
"1004",2012,30,"Idlib",154
"1005",2012,30,"Lattakia",27
"1006",2012,30,"Quneitra",2
"1007",2012,30,"Damascus.Suburbs",247
"1008",2012,30,"Tartous",0
"1009",2012,31,"Hasakeh",1
"1010",2012,31,"Aleppo",131
"1011",2012,31,"Raqqa",4
"1012",2012,31,"Sweida",1
"1013",2012,31,"Damascus",128
"1014",2012,31,"Daraa",108
"1015",2012,31,"Deir.Ezzor",94
"1016",2012,31,"Hama",61
"1017",2012,31,"Homs",91
"1018",2012,31,"Idlib",106
"1019",2012,31,"Lattakia",7
"1020",2012,31,"Quneitra",1
"1021",2012,31,"Damascus.Suburbs",230
"1022",2012,31,"Tartous",0
"1023",2012,32,"Hasakeh",2
"1024",2012,32,"Aleppo",320
"1025",2012,32,"Raqqa",6
"1026",2012,32,"Sweida",0
"1027",2012,32,"Damascus",61
"1028",2012,32,"Daraa",131
"1029",2012,32,"Deir.Ezzor",96
"1030",2012,32,"Hama",47
"1031",2012,32,"Homs",188
"1032",2012,32,"Idlib",246
"1033",2012,32,"Lattakia",16
"1034",2012,32,"Quneitra",2
"1035",2012,32,"Damascus.Suburbs",283
"1036",2012,32,"Tartous",2
"1037",2012,33,"Hasakeh",5
"1038",2012,33,"Aleppo",312
"1039",2012,33,"Raqqa",2
"1040",2012,33,"Sweida",1
"1041",2012,33,"Damascus",104
"1042",2012,33,"Daraa",152
"1043",2012,33,"Deir.Ezzor",126
"1044",2012,33,"Hama",35
"1045",2012,33,"Homs",152
"1046",2012,33,"Idlib",143
"1047",2012,33,"Lattakia",7
"1048",2012,33,"Quneitra",2
"1049",2012,33,"Damascus.Suburbs",356
"1050",2012,33,"Tartous",0
"1051",2012,34,"Hasakeh",4
"1052",2012,34,"Aleppo",278
"1053",2012,34,"Raqqa",2
"1054",2012,34,"Sweida",0
"1055",2012,34,"Damascus",185
"1056",2012,34,"Daraa",254
"1057",2012,34,"Deir.Ezzor",123
"1058",2012,34,"Hama",64
"1059",2012,34,"Homs",75
"1060",2012,34,"Idlib",197
"1061",2012,34,"Lattakia",13
"1062",2012,34,"Quneitra",3
"1063",2012,34,"Damascus.Suburbs",685
"1064",2012,34,"Tartous",3
"1065",2012,35,"Hasakeh",3
"1066",2012,35,"Aleppo",130
"1067",2012,35,"Raqqa",10
"1068",2012,35,"Sweida",1
"1069",2012,35,"Damascus",167
"1070",2012,35,"Daraa",146
"1071",2012,35,"Deir.Ezzor",94
"1072",2012,35,"Hama",96
"1073",2012,35,"Homs",105
"1074",2012,35,"Idlib",176
"1075",2012,35,"Lattakia",25
"1076",2012,35,"Quneitra",1
"1077",2012,35,"Damascus.Suburbs",475
"1078",2012,35,"Tartous",0
"1079",2012,36,"Hasakeh",1
"1080",2012,36,"Aleppo",315
"1081",2012,36,"Raqqa",2
"1082",2012,36,"Sweida",4
"1083",2012,36,"Damascus",104
"1084",2012,36,"Daraa",95
"1085",2012,36,"Deir.Ezzor",113
"1086",2012,36,"Hama",48
"1087",2012,36,"Homs",74
"1088",2012,36,"Idlib",100
"1089",2012,36,"Lattakia",51
"1090",2012,36,"Quneitra",1
"1091",2012,36,"Damascus.Suburbs",245
"1092",2012,36,"Tartous",3
"1093",2012,37,"Hasakeh",4
"1094",2012,37,"Aleppo",446
"1095",2012,37,"Raqqa",0
"1096",2012,37,"Sweida",0
"1097",2012,37,"Damascus",230
"1098",2012,37,"Daraa",115
"1099",2012,37,"Deir.Ezzor",125
"1100",2012,37,"Hama",69
"1101",2012,37,"Homs",50
"1102",2012,37,"Idlib",118
"1103",2012,37,"Lattakia",33
"1104",2012,37,"Quneitra",0
"1105",2012,37,"Damascus.Suburbs",269
"1106",2012,37,"Tartous",3
"1107",2012,38,"Hasakeh",4
"1108",2012,38,"Aleppo",333
"1109",2012,38,"Raqqa",61
"1110",2012,38,"Sweida",1
"1111",2012,38,"Damascus",292
"1112",2012,38,"Daraa",95
"1113",2012,38,"Deir.Ezzor",62
"1114",2012,38,"Hama",91
"1115",2012,38,"Homs",142
"1116",2012,38,"Idlib",92
"1117",2012,38,"Lattakia",7
"1118",2012,38,"Quneitra",1
"1119",2012,38,"Damascus.Suburbs",245
"1120",2012,38,"Tartous",1
"1121",2012,39,"Hasakeh",3
"1122",2012,39,"Aleppo",299
"1123",2012,39,"Raqqa",3
"1124",2012,39,"Sweida",1
"1125",2012,39,"Damascus",169
"1126",2012,39,"Daraa",91
"1127",2012,39,"Deir.Ezzor",319
"1128",2012,39,"Hama",90
"1129",2012,39,"Homs",97
"1130",2012,39,"Idlib",89
"1131",2012,39,"Lattakia",11
"1132",2012,39,"Quneitra",6
"1133",2012,39,"Damascus.Suburbs",386
"1134",2012,39,"Tartous",0
"1135",2012,40,"Hasakeh",0
"1136",2012,40,"Aleppo",280
"1137",2012,40,"Raqqa",7
"1138",2012,40,"Sweida",3
"1139",2012,40,"Damascus",42
"1140",2012,40,"Daraa",130
"1141",2012,40,"Deir.Ezzor",100
"1142",2012,40,"Hama",60
"1143",2012,40,"Homs",110
"1144",2012,40,"Idlib",101
"1145",2012,40,"Lattakia",27
"1146",2012,40,"Quneitra",2
"1147",2012,40,"Damascus.Suburbs",383
"1148",2012,40,"Tartous",1
"1149",2012,41,"Hasakeh",2
"1150",2012,41,"Aleppo",274
"1151",2012,41,"Raqqa",6
"1152",2012,41,"Sweida",0
"1153",2012,41,"Damascus",72
"1154",2012,41,"Daraa",126
"1155",2012,41,"Deir.Ezzor",87
"1156",2012,41,"Hama",61
"1157",2012,41,"Homs",114
"1158",2012,41,"Idlib",295
"1159",2012,41,"Lattakia",24
"1160",2012,41,"Quneitra",0
"1161",2012,41,"Damascus.Suburbs",303
"1162",2012,41,"Tartous",8
"1163",2012,42,"Hasakeh",4
"1164",2012,42,"Aleppo",246
"1165",2012,42,"Raqqa",19
"1166",2012,42,"Sweida",0
"1167",2012,42,"Damascus",42
"1168",2012,42,"Daraa",63
"1169",2012,42,"Deir.Ezzor",153
"1170",2012,42,"Hama",42
"1171",2012,42,"Homs",109
"1172",2012,42,"Idlib",257
"1173",2012,42,"Lattakia",20
"1174",2012,42,"Quneitra",16
"1175",2012,42,"Damascus.Suburbs",363
"1176",2012,42,"Tartous",0
"1177",2012,43,"Hasakeh",2
"1178",2012,43,"Aleppo",177
"1179",2012,43,"Raqqa",4
"1180",2012,43,"Sweida",0
"1181",2012,43,"Damascus",60
"1182",2012,43,"Daraa",65
"1183",2012,43,"Deir.Ezzor",64
"1184",2012,43,"Hama",22
"1185",2012,43,"Homs",63
"1186",2012,43,"Idlib",150
"1187",2012,43,"Lattakia",5
"1188",2012,43,"Quneitra",4
"1189",2012,43,"Damascus.Suburbs",353
"1190",2012,43,"Tartous",2
"1191",2012,44,"Hasakeh",0
"1192",2012,44,"Aleppo",303
"1193",2012,44,"Raqqa",6
"1194",2012,44,"Sweida",0
"1195",2012,44,"Damascus",81
"1196",2012,44,"Daraa",78
"1197",2012,44,"Deir.Ezzor",83
"1198",2012,44,"Hama",53
"1199",2012,44,"Homs",107
"1200",2012,44,"Idlib",330
"1201",2012,44,"Lattakia",16
"1202",2012,44,"Quneitra",5
"1203",2012,44,"Damascus.Suburbs",468
"1204",2012,44,"Tartous",0
"1205",2012,45,"Hasakeh",1
"1206",2012,45,"Aleppo",239
"1207",2012,45,"Raqqa",40
"1208",2012,45,"Sweida",0
"1209",2012,45,"Damascus",120
"1210",2012,45,"Daraa",96
"1211",2012,45,"Deir.Ezzor",107
"1212",2012,45,"Hama",31
"1213",2012,45,"Homs",59
"1214",2012,45,"Idlib",262
"1215",2012,45,"Lattakia",8
"1216",2012,45,"Quneitra",9
"1217",2012,45,"Damascus.Suburbs",396
"1218",2012,45,"Tartous",0
"1219",2012,46,"Hasakeh",27
"1220",2012,46,"Aleppo",190
"1221",2012,46,"Raqqa",17
"1222",2012,46,"Sweida",0
"1223",2012,46,"Damascus",90
"1224",2012,46,"Daraa",50
"1225",2012,46,"Deir.Ezzor",62
"1226",2012,46,"Hama",30
"1227",2012,46,"Homs",68
"1228",2012,46,"Idlib",108
"1229",2012,46,"Lattakia",2
"1230",2012,46,"Quneitra",1
"1231",2012,46,"Damascus.Suburbs",338
"1232",2012,46,"Tartous",2
"1233",2012,47,"Hasakeh",12
"1234",2012,47,"Aleppo",182
"1235",2012,47,"Raqqa",10
"1236",2012,47,"Sweida",0
"1237",2012,47,"Damascus",92
"1238",2012,47,"Daraa",62
"1239",2012,47,"Deir.Ezzor",93
"1240",2012,47,"Hama",36
"1241",2012,47,"Homs",44
"1242",2012,47,"Idlib",65
"1243",2012,47,"Lattakia",34
"1244",2012,47,"Quneitra",10
"1245",2012,47,"Damascus.Suburbs",318
"1246",2012,47,"Tartous",1
"1247",2012,48,"Hasakeh",1
"1248",2012,48,"Aleppo",230
"1249",2012,48,"Raqqa",13
"1250",2012,48,"Sweida",0
"1251",2012,48,"Damascus",82
"1252",2012,48,"Daraa",79
"1253",2012,48,"Deir.Ezzor",54
"1254",2012,48,"Hama",39
"1255",2012,48,"Homs",98
"1256",2012,48,"Idlib",124
"1257",2012,48,"Lattakia",0
"1258",2012,48,"Quneitra",2
"1259",2012,48,"Damascus.Suburbs",415
"1260",2012,48,"Tartous",0
"1261",2012,49,"Hasakeh",12
"1262",2012,49,"Aleppo",161
"1263",2012,49,"Raqqa",8
"1264",2012,49,"Sweida",0
"1265",2012,49,"Damascus",68
"1266",2012,49,"Daraa",84
"1267",2012,49,"Deir.Ezzor",45
"1268",2012,49,"Hama",31
"1269",2012,49,"Homs",48
"1270",2012,49,"Idlib",130
"1271",2012,49,"Lattakia",6
"1272",2012,49,"Quneitra",0
"1273",2012,49,"Damascus.Suburbs",382
"1274",2012,49,"Tartous",0
"1275",2012,50,"Hasakeh",16
"1276",2012,50,"Aleppo",375
"1277",2012,50,"Raqqa",8
"1278",2012,50,"Sweida",0
"1279",2012,50,"Damascus",155
"1280",2012,50,"Daraa",84
"1281",2012,50,"Deir.Ezzor",107
"1282",2012,50,"Hama",105
"1283",2012,50,"Homs",72
"1284",2012,50,"Idlib",133
"1285",2012,50,"Lattakia",6
"1286",2012,50,"Quneitra",6
"1287",2012,50,"Damascus.Suburbs",341
"1288",2012,50,"Tartous",4
"1289",2012,51,"Hasakeh",1
"1290",2012,51,"Aleppo",217
"1291",2012,51,"Raqqa",19
"1292",2012,51,"Sweida",1
"1293",2012,51,"Damascus",151
"1294",2012,51,"Daraa",207
"1295",2012,51,"Deir.Ezzor",74
"1296",2012,51,"Hama",211
"1297",2012,51,"Homs",69
"1298",2012,51,"Idlib",62
"1299",2012,51,"Lattakia",2
"1300",2012,51,"Quneitra",5
"1301",2012,51,"Damascus.Suburbs",287
"1302",2012,51,"Tartous",0
"1303",2012,52,"Hasakeh",3
"1304",2012,52,"Aleppo",238
"1305",2012,52,"Raqqa",46
"1306",2012,52,"Sweida",3
"1307",2012,52,"Damascus",119
"1308",2012,52,"Daraa",81
"1309",2012,52,"Deir.Ezzor",76
"1310",2012,52,"Hama",131
"1311",2012,52,"Homs",145
"1312",2012,52,"Idlib",141
"1313",2012,52,"Lattakia",1
"1314",2012,52,"Quneitra",17
"1315",2012,52,"Damascus.Suburbs",310
"1316",2012,52,"Tartous",1
"1317",2013,1,"Hasakeh",2
"1318",2013,1,"Aleppo",164
"1319",2013,1,"Raqqa",9
"1320",2013,1,"Sweida",3
"1321",2013,1,"Damascus",95
"1322",2013,1,"Daraa",103
"1323",2013,1,"Deir.Ezzor",57
"1324",2013,1,"Hama",69
"1325",2013,1,"Homs",131
"1326",2013,1,"Idlib",83
"1327",2013,1,"Lattakia",3
"1328",2013,1,"Quneitra",3
"1329",2013,1,"Damascus.Suburbs",350
"1330",2013,1,"Tartous",0
"1331",2013,2,"Hasakeh",3
"1332",2013,2,"Aleppo",203
"1333",2013,2,"Raqqa",30
"1334",2013,2,"Sweida",9
"1335",2013,2,"Damascus",82
"1336",2013,2,"Daraa",46
"1337",2013,2,"Deir.Ezzor",55
"1338",2013,2,"Hama",40
"1339",2013,2,"Homs",47
"1340",2013,2,"Idlib",117
"1341",2013,2,"Lattakia",2
"1342",2013,2,"Quneitra",2
"1343",2013,2,"Damascus.Suburbs",195
"1344",2013,2,"Tartous",0
"1345",2013,3,"Hasakeh",21
"1346",2013,3,"Aleppo",340
"1347",2013,3,"Raqqa",30
"1348",2013,3,"Sweida",0
"1349",2013,3,"Damascus",78
"1350",2013,3,"Daraa",121
"1351",2013,3,"Deir.Ezzor",48
"1352",2013,3,"Hama",105
"1353",2013,3,"Homs",274
"1354",2013,3,"Idlib",135
"1355",2013,3,"Lattakia",10
"1356",2013,3,"Quneitra",10
"1357",2013,3,"Damascus.Suburbs",442
"1358",2013,3,"Tartous",3
"1359",2013,4,"Hasakeh",11
"1360",2013,4,"Aleppo",197
"1361",2013,4,"Raqqa",9
"1362",2013,4,"Sweida",0
"1363",2013,4,"Damascus",44
"1364",2013,4,"Daraa",128
"1365",2013,4,"Deir.Ezzor",43
"1366",2013,4,"Hama",60
"1367",2013,4,"Homs",134
"1368",2013,4,"Idlib",107
"1369",2013,4,"Lattakia",11
"1370",2013,4,"Quneitra",1
"1371",2013,4,"Damascus.Suburbs",223
"1372",2013,4,"Tartous",0
"1373",2013,5,"Hasakeh",12
"1374",2013,5,"Aleppo",269
"1375",2013,5,"Raqqa",11
"1376",2013,5,"Sweida",0
"1377",2013,5,"Damascus",79
"1378",2013,5,"Daraa",67
"1379",2013,5,"Deir.Ezzor",40
"1380",2013,5,"Hama",61
"1381",2013,5,"Homs",104
"1382",2013,5,"Idlib",103
"1383",2013,5,"Lattakia",1
"1384",2013,5,"Quneitra",4
"1385",2013,5,"Damascus.Suburbs",252
"1386",2013,5,"Tartous",2
"1387",2013,6,"Hasakeh",0
"1388",2013,6,"Aleppo",333
"1389",2013,6,"Raqqa",7
"1390",2013,6,"Sweida",2
"1391",2013,6,"Damascus",130
"1392",2013,6,"Daraa",93
"1393",2013,6,"Deir.Ezzor",59
"1394",2013,6,"Hama",126
"1395",2013,6,"Homs",132
"1396",2013,6,"Idlib",62
"1397",2013,6,"Lattakia",3
"1398",2013,6,"Quneitra",1
"1399",2013,6,"Damascus.Suburbs",241
"1400",2013,6,"Tartous",0
"1401",2013,7,"Hasakeh",13
"1402",2013,7,"Aleppo",267
"1403",2013,7,"Raqqa",22
"1404",2013,7,"Sweida",0
"1405",2013,7,"Damascus",94
"1406",2013,7,"Daraa",101
"1407",2013,7,"Deir.Ezzor",98
"1408",2013,7,"Hama",56
"1409",2013,7,"Homs",134
"1410",2013,7,"Idlib",97
"1411",2013,7,"Lattakia",1
"1412",2013,7,"Quneitra",2
"1413",2013,7,"Damascus.Suburbs",169
"1414",2013,7,"Tartous",0
"1415",2013,8,"Hasakeh",13
"1416",2013,8,"Aleppo",348
"1417",2013,8,"Raqqa",25
"1418",2013,8,"Sweida",1
"1419",2013,8,"Damascus",135
"1420",2013,8,"Daraa",103
"1421",2013,8,"Deir.Ezzor",32
"1422",2013,8,"Hama",40
"1423",2013,8,"Homs",82
"1424",2013,8,"Idlib",80
"1425",2013,8,"Lattakia",0
"1426",2013,8,"Quneitra",4
"1427",2013,8,"Damascus.Suburbs",334
"1428",2013,8,"Tartous",0
"1429",2013,9,"Hasakeh",4
"1430",2013,9,"Aleppo",286
"1431",2013,9,"Raqqa",45
"1432",2013,9,"Sweida",1
"1433",2013,9,"Damascus",114
"1434",2013,9,"Daraa",91
"1435",2013,9,"Deir.Ezzor",46
"1436",2013,9,"Hama",52
"1437",2013,9,"Homs",84
"1438",2013,9,"Idlib",68
"1439",2013,9,"Lattakia",1
"1440",2013,9,"Quneitra",4
"1441",2013,9,"Damascus.Suburbs",235
"1442",2013,9,"Tartous",3
"1443",2013,10,"Hasakeh",10
"1444",2013,10,"Aleppo",201
"1445",2013,10,"Raqqa",77
"1446",2013,10,"Sweida",0
"1447",2013,10,"Damascus",103
"1448",2013,10,"Daraa",97
"1449",2013,10,"Deir.Ezzor",41
"1450",2013,10,"Hama",61
"1451",2013,10,"Homs",148
"1452",2013,10,"Idlib",152
"1453",2013,10,"Lattakia",7
"1454",2013,10,"Quneitra",4
"1455",2013,10,"Damascus.Suburbs",244
"1456",2013,10,"Tartous",0
"1457",2013,11,"Hasakeh",37
"1458",2013,11,"Aleppo",171
"1459",2013,11,"Raqqa",44
"1460",2013,11,"Sweida",0
"1461",2013,11,"Damascus",88
"1462",2013,11,"Daraa",121
"1463",2013,11,"Deir.Ezzor",69
"1464",2013,11,"Hama",59
"1465",2013,11,"Homs",141
"1466",2013,11,"Idlib",66
"1467",2013,11,"Lattakia",6
"1468",2013,11,"Quneitra",4
"1469",2013,11,"Damascus.Suburbs",251
"1470",2013,11,"Tartous",1
"1471",2013,12,"Hasakeh",5
"1472",2013,12,"Aleppo",245
"1473",2013,12,"Raqqa",9
"1474",2013,12,"Sweida",2
"1475",2013,12,"Damascus",143
"1476",2013,12,"Daraa",80
"1477",2013,12,"Deir.Ezzor",44
"1478",2013,12,"Hama",60
"1479",2013,12,"Homs",144
"1480",2013,12,"Idlib",58
"1481",2013,12,"Lattakia",4
"1482",2013,12,"Quneitra",32
"1483",2013,12,"Damascus.Suburbs",377
"1484",2013,12,"Tartous",0
"1485",2013,13,"Hasakeh",7
"1486",2013,13,"Aleppo",157
"1487",2013,13,"Raqqa",7
"1488",2013,13,"Sweida",1
"1489",2013,13,"Damascus",157
"1490",2013,13,"Daraa",123
"1491",2013,13,"Deir.Ezzor",70
"1492",2013,13,"Hama",43
"1493",2013,13,"Homs",194
"1494",2013,13,"Idlib",85
"1495",2013,13,"Lattakia",3
"1496",2013,13,"Quneitra",16
"1497",2013,13,"Damascus.Suburbs",304
"1498",2013,13,"Tartous",2
"1499",2013,14,"Hasakeh",5
"1500",2013,14,"Aleppo",249
"1501",2013,14,"Raqqa",6
"1502",2013,14,"Sweida",1
"1503",2013,14,"Damascus",112
"1504",2013,14,"Daraa",72
"1505",2013,14,"Deir.Ezzor",62
"1506",2013,14,"Hama",57
"1507",2013,14,"Homs",129
"1508",2013,14,"Idlib",92
"1509",2013,14,"Lattakia",6
"1510",2013,14,"Quneitra",6
"1511",2013,14,"Damascus.Suburbs",271
"1512",2013,14,"Tartous",0
"1513",2013,15,"Hasakeh",24
"1514",2013,15,"Aleppo",187
"1515",2013,15,"Raqqa",9
"1516",2013,15,"Sweida",1
"1517",2013,15,"Damascus",85
"1518",2013,15,"Daraa",139
"1519",2013,15,"Deir.Ezzor",35
"1520",2013,15,"Hama",51
"1521",2013,15,"Homs",170
"1522",2013,15,"Idlib",120
"1523",2013,15,"Lattakia",9
"1524",2013,15,"Quneitra",9
"1525",2013,15,"Damascus.Suburbs",198
"1526",2013,15,"Tartous",0
"1527",2013,16,"Hasakeh",1
"1528",2013,16,"Aleppo",217
"1529",2013,16,"Raqqa",18
"1530",2013,16,"Sweida",2
"1531",2013,16,"Damascus",69
"1532",2013,16,"Daraa",71
"1533",2013,16,"Deir.Ezzor",61
"1534",2013,16,"Hama",33
"1535",2013,16,"Homs",147
"1536",2013,16,"Idlib",107
"1537",2013,16,"Lattakia",2
"1538",2013,16,"Quneitra",13
"1539",2013,16,"Damascus.Suburbs",323
"1540",2013,16,"Tartous",0
"1541",2013,17,"Hasakeh",0
"1542",2013,17,"Aleppo",187
"1543",2013,17,"Raqqa",20
"1544",2013,17,"Sweida",2
"1545",2013,17,"Damascus",68
"1546",2013,17,"Daraa",108
"1547",2013,17,"Deir.Ezzor",49
"1548",2013,17,"Hama",104
"1549",2013,17,"Homs",145
"1550",2013,17,"Idlib",129
"1551",2013,17,"Lattakia",8
"1552",2013,17,"Quneitra",8
"1553",2013,17,"Damascus.Suburbs",335
"1554",2013,17,"Tartous",4
"1555",2013,18,"Hasakeh",3
"1556",2013,18,"Aleppo",200
"1557",2013,18,"Raqqa",22
"1558",2013,18,"Sweida",0
"1559",2013,18,"Damascus",78
"1560",2013,18,"Daraa",80
"1561",2013,18,"Deir.Ezzor",50
"1562",2013,18,"Hama",126
"1563",2013,18,"Homs",160
"1564",2013,18,"Idlib",83
"1565",2013,18,"Lattakia",10
"1566",2013,18,"Quneitra",11
"1567",2013,18,"Damascus.Suburbs",187
"1568",2013,18,"Tartous",199
"1569",2013,19,"Hasakeh",12
"1570",2013,19,"Aleppo",95
"1571",2013,19,"Raqqa",10
"1572",2013,19,"Sweida",0
"1573",2013,19,"Damascus",29
"1574",2013,19,"Daraa",91
"1575",2013,19,"Deir.Ezzor",24
"1576",2013,19,"Hama",92
"1577",2013,19,"Homs",77
"1578",2013,19,"Idlib",63
"1579",2013,19,"Lattakia",8
"1580",2013,19,"Quneitra",13
"1581",2013,19,"Damascus.Suburbs",152
"1582",2013,19,"Tartous",13
"1583",2013,20,"Hasakeh",3
"1584",2013,20,"Aleppo",121
"1585",2013,20,"Raqqa",21
"1586",2013,20,"Sweida",1
"1587",2013,20,"Damascus",40
"1588",2013,20,"Daraa",41
"1589",2013,20,"Deir.Ezzor",44
"1590",2013,20,"Hama",57
"1591",2013,20,"Homs",170
"1592",2013,20,"Idlib",74
"1593",2013,20,"Lattakia",8
"1594",2013,20,"Quneitra",15
"1595",2013,20,"Damascus.Suburbs",174
"1596",2013,20,"Tartous",4
"1597",2013,21,"Hasakeh",1
"1598",2013,21,"Aleppo",133
"1599",2013,21,"Raqqa",8
"1600",2013,21,"Sweida",0
"1601",2013,21,"Damascus",38
"1602",2013,21,"Daraa",63
"1603",2013,21,"Deir.Ezzor",48
"1604",2013,21,"Hama",53
"1605",2013,21,"Homs",187
"1606",2013,21,"Idlib",74
"1607",2013,21,"Lattakia",2
"1608",2013,21,"Quneitra",6
"1609",2013,21,"Damascus.Suburbs",238
"1610",2013,21,"Tartous",5
"1611",2013,22,"Hasakeh",2
"1612",2013,22,"Aleppo",201
"1613",2013,22,"Raqqa",22
"1614",2013,22,"Sweida",0
"1615",2013,22,"Damascus",56
"1616",2013,22,"Daraa",77
"1617",2013,22,"Deir.Ezzor",29
"1618",2013,22,"Hama",48
"1619",2013,22,"Homs",197
"1620",2013,22,"Idlib",59
"1621",2013,22,"Lattakia",12
"1622",2013,22,"Quneitra",2
"1623",2013,22,"Damascus.Suburbs",291
"1624",2013,22,"Tartous",0
"1625",2013,23,"Hasakeh",9
"1626",2013,23,"Aleppo",134
"1627",2013,23,"Raqqa",19
"1628",2013,23,"Sweida",1
"1629",2013,23,"Damascus",73
"1630",2013,23,"Daraa",118
"1631",2013,23,"Deir.Ezzor",44
"1632",2013,23,"Hama",51
"1633",2013,23,"Homs",164
"1634",2013,23,"Idlib",42
"1635",2013,23,"Lattakia",5
"1636",2013,23,"Quneitra",26
"1637",2013,23,"Damascus.Suburbs",210
"1638",2013,23,"Tartous",1
"1639",2013,24,"Hasakeh",15
"1640",2013,24,"Aleppo",172
"1641",2013,24,"Raqqa",43
"1642",2013,24,"Sweida",1
"1643",2013,24,"Damascus",64
"1644",2013,24,"Daraa",47
"1645",2013,24,"Deir.Ezzor",81
"1646",2013,24,"Hama",43
"1647",2013,24,"Homs",98
"1648",2013,24,"Idlib",70
"1649",2013,24,"Lattakia",0
"1650",2013,24,"Quneitra",6
"1651",2013,24,"Damascus.Suburbs",208
"1652",2013,24,"Tartous",1
"1653",2013,25,"Hasakeh",23
"1654",2013,25,"Aleppo",401
"1655",2013,25,"Raqqa",12
"1656",2013,25,"Sweida",0
"1657",2013,25,"Damascus",66
"1658",2013,25,"Daraa",48
"1659",2013,25,"Deir.Ezzor",43
"1660",2013,25,"Hama",52
"1661",2013,25,"Homs",62
"1662",2013,25,"Idlib",104
"1663",2013,25,"Lattakia",0
"1664",2013,25,"Quneitra",10
"1665",2013,25,"Damascus.Suburbs",177
"1666",2013,25,"Tartous",2
"1667",2013,26,"Hasakeh",24
"1668",2013,26,"Aleppo",125
"1669",2013,26,"Raqqa",14
"1670",2013,26,"Sweida",2
"1671",2013,26,"Damascus",40
"1672",2013,26,"Daraa",57
"1673",2013,26,"Deir.Ezzor",23
"1674",2013,26,"Hama",44
"1675",2013,26,"Homs",55
"1676",2013,26,"Idlib",42
"1677",2013,26,"Lattakia",3
"1678",2013,26,"Quneitra",0
"1679",2013,26,"Damascus.Suburbs",192
"1680",2013,26,"Tartous",0
"1681",2013,27,"Hasakeh",5
"1682",2013,27,"Aleppo",126
"1683",2013,27,"Raqqa",1
"1684",2013,27,"Sweida",0
"1685",2013,27,"Damascus",54
"1686",2013,27,"Daraa",44
"1687",2013,27,"Deir.Ezzor",33
"1688",2013,27,"Hama",39
"1689",2013,27,"Homs",55
"1690",2013,27,"Idlib",46
"1691",2013,27,"Lattakia",2
"1692",2013,27,"Quneitra",7
"1693",2013,27,"Damascus.Suburbs",190
"1694",2013,27,"Tartous",0
"1695",2013,28,"Hasakeh",13
"1696",2013,28,"Aleppo",144
"1697",2013,28,"Raqqa",7
"1698",2013,28,"Sweida",0
"1699",2013,28,"Damascus",139
"1700",2013,28,"Daraa",57
"1701",2013,28,"Deir.Ezzor",43
"1702",2013,28,"Hama",46
"1703",2013,28,"Homs",91
"1704",2013,28,"Idlib",117
"1705",2013,28,"Lattakia",1
"1706",2013,28,"Quneitra",9
"1707",2013,28,"Damascus.Suburbs",209
"1708",2013,28,"Tartous",0
"1709",2013,29,"Hasakeh",38
"1710",2013,29,"Aleppo",156
"1711",2013,29,"Raqqa",29
"1712",2013,29,"Sweida",0
"1713",2013,29,"Damascus",122
"1714",2013,29,"Daraa",176
"1715",2013,29,"Deir.Ezzor",28
"1716",2013,29,"Hama",51
"1717",2013,29,"Homs",73
"1718",2013,29,"Idlib",148
"1719",2013,29,"Lattakia",2
"1720",2013,29,"Quneitra",9
"1721",2013,29,"Damascus.Suburbs",318
"1722",2013,29,"Tartous",36
"1723",2013,30,"Hasakeh",14
"1724",2013,30,"Aleppo",356
"1725",2013,30,"Raqqa",29
"1726",2013,30,"Sweida",2
"1727",2013,30,"Damascus",124
"1728",2013,30,"Daraa",215
"1729",2013,30,"Deir.Ezzor",43
"1730",2013,30,"Hama",81
"1731",2013,30,"Homs",186
"1732",2013,30,"Idlib",200
"1733",2013,30,"Lattakia",7
"1734",2013,30,"Quneitra",32
"1735",2013,30,"Damascus.Suburbs",240
