year,week,deathCause,Civilian,Non-Civilian,Adult - Female,Adult - Male,Child - Female,Child - Male,Aleppo,Damascus,Damascus Suburbs,Daraa,Deir Ezzor,Hama,Hasakeh,Homs,Idlib,Lattakia,Quneitra,Raqqa,Sweida,Tartous,total
2014,14,Other,15,0,3,7,2,3,4,3,7,1,0,0,0,0,0,0,0,0,0,0,15
2014,14,Shelling,119,5,10,82,17,15,5,10,51,12,2,4,1,13,25,0,1,0,0,0,124
2014,14,Shooting,39,269,5,299,3,1,24,18,132,17,15,29,0,13,52,3,3,1,0,1,308
2014,14,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,14,Un-allowed to seek Medical help,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2014,14,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,14,Warplane shelling,181,13,27,118,16,33,124,7,10,10,1,6,0,12,24,0,0,0,0,0,194
2014,15,Chemical and toxic gases,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2014,15,Detention - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,15,Detention - Torture,56,0,0,56,0,0,1,8,8,10,4,14,0,5,4,0,1,1,0,0,56
2014,15,Detention - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,15,Explosion,2,5,0,7,0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,7
2014,15,Field Execution,24,22,5,33,3,5,0,0,3,7,20,0,0,16,0,0,0,0,0,0,46
2014,15,Kidnapping - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,15,Kidnapping - Torture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,15,Kidnapping - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,15,Other,7,0,0,4,1,2,0,1,5,0,1,0,0,0,0,0,0,0,0,0,7
2014,15,Shelling,80,10,12,55,2,21,10,3,38,4,0,3,0,29,3,0,0,0,0,0,90
2014,15,Shooting,60,327,11,366,1,9,70,13,131,25,52,25,3,15,39,5,5,1,0,3,387
2014,15,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,15,Un-allowed to seek Medical help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,15,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,15,Warplane shelling,110,12,30,63,12,17,57,0,37,4,4,4,0,0,16,0,0,0,0,0,122
2014,16,Chemical and toxic gases,4,2,2,3,0,1,0,0,2,0,0,1,0,0,3,0,0,0,0,0,6
2014,16,Detention - Execution,4,1,0,5,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,5
2014,16,Detention - Torture,40,1,0,41,0,0,2,7,6,9,5,2,0,8,0,0,1,1,0,0,41
2014,16,Detention - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,16,Explosion,21,6,1,24,0,2,0,1,0,2,0,0,1,20,3,0,0,0,0,0,27
2014,16,Field Execution,5,5,2,6,2,0,2,0,0,0,4,0,0,0,4,0,0,0,0,0,10
2014,16,Kidnapping - Execution,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2014,16,Kidnapping - Torture,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014,16,Kidnapping - Torture - Execution,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2014,16,Other,3,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
2014,16,Shelling,89,16,10,76,5,14,25,5,30,4,0,0,0,36,5,0,0,0,0,0,105
2014,16,Shooting,40,305,2,341,0,2,56,11,104,13,46,8,0,31,69,4,0,3,0,0,345
2014,16,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,16,Un-allowed to seek Medical help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,16,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,16,Warplane shelling,169,12,22,114,15,30,157,3,0,3,2,1,0,3,12,0,0,0,0,0,181
2014,17,Chemical and toxic gases,3,1,1,1,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4
2014,17,Detention - Execution,6,1,0,7,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,7
2014,17,Detention - Torture,48,3,0,51,0,0,7,8,5,5,7,4,0,8,3,0,3,1,0,0,51
2014,17,Detention - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,17,Explosion,4,1,0,2,0,3,0,0,0,1,0,1,0,2,0,0,0,1,0,0,5
2014,17,Field Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,17,Kidnapping - Execution,7,0,0,7,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,7
2014,17,Kidnapping - Torture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,17,Kidnapping - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,17,Other,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
2014,17,Shelling,72,23,10,69,6,10,22,3,24,6,5,15,0,12,5,0,0,3,0,0,95
2014,17,Shooting,22,167,2,180,0,7,22,4,52,44,12,15,0,17,16,1,6,0,0,0,189
2014,17,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,17,Un-allowed to seek Medical help,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,17,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,17,Warplane shelling,194,10,20,126,15,43,136,1,11,9,1,7,0,10,27,0,2,0,0,0,204
2014,18,Chemical and toxic gases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,18,Detention - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,18,Detention - Torture,52,1,0,53,0,0,6,10,12,5,3,4,1,4,6,2,0,0,0,0,53
2014,18,Detention - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,18,Explosion,3,8,0,10,0,1,0,0,0,8,0,2,0,1,0,0,0,0,0,0,11
2014,18,Field Execution,25,1,1,22,0,3,0,0,1,0,6,6,0,8,0,0,0,5,0,0,26
2014,18,Kidnapping - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,18,Kidnapping - Torture,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,18,Kidnapping - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,18,Other,5,0,1,1,0,3,0,1,3,1,0,0,0,0,0,0,0,0,0,0,5
2014,18,Shelling,91,4,16,55,3,21,23,6,31,8,4,6,0,4,8,0,1,4,0,0,95
2014,18,Shooting,39,203,4,234,2,2,41,6,73,25,31,16,0,14,34,1,1,0,0,0,242
2014,18,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,18,Un-allowed to seek Medical help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,18,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,18,Warplane shelling,202,4,22,116,35,33,157,1,3,28,0,6,0,3,8,0,0,0,0,0,206
2014,19,Chemical and toxic gases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,19,Detention - Execution,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2014,19,Detention - Torture,99,1,0,100,0,0,7,25,26,8,4,11,0,7,10,1,0,0,0,1,100
2014,19,Detention - Torture - Execution,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,19,Explosion,5,3,2,6,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,8
2014,19,Field Execution,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
2014,19,Kidnapping - Execution,7,1,0,8,0,0,4,0,0,0,1,0,0,0,0,0,0,3,0,0,8
2014,19,Kidnapping - Torture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,19,Kidnapping - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,19,Other,8,0,1,1,0,6,1,0,6,1,0,0,0,0,0,0,0,0,0,0,8
2014,19,Shelling,87,13,13,56,12,19,21,3,24,25,1,11,0,5,9,1,0,0,0,0,100
2014,19,Shooting,52,260,6,303,1,2,43,7,61,26,110,13,0,13,28,2,8,1,0,0,312
2014,19,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,19,Un-allowed to seek Medical help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,19,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,19,Warplane shelling,92,8,12,44,10,34,46,1,5,25,1,4,0,0,17,0,1,0,0,0,100
2014,20,Chemical and toxic gases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20,Detention - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20,Detention - Torture,74,1,0,73,0,2,2,5,29,10,5,7,0,11,3,1,1,0,0,1,75
2014,20,Detention - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20,Explosion,84,10,0,74,5,15,43,0,0,1,18,9,0,9,14,0,0,0,0,0,94
2014,20,Field Execution,7,1,0,7,0,1,1,0,1,2,3,0,0,0,1,0,0,0,0,0,8
2014,20,Kidnapping - Execution,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10
2014,20,Kidnapping - Torture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20,Kidnapping - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20,Other,13,0,4,4,3,2,1,4,7,0,0,0,0,0,1,0,0,0,0,0,13
2014,20,Shelling,82,6,12,51,13,12,21,2,9,33,4,9,0,5,4,0,1,0,0,0,88
2014,20,Shooting,40,160,4,188,1,7,23,6,40,52,16,30,0,5,22,2,2,0,0,2,200
2014,20,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20,Un-allowed to seek Medical help,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,20,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,20,Warplane shelling,152,4,36,89,5,26,46,2,7,40,0,22,0,0,35,4,0,0,0,0,156
2014,21,Chemical and toxic gases,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014,21,Detention - Execution,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014,21,Detention - Torture,73,3,0,75,0,1,11,16,22,6,1,3,0,11,3,0,2,1,0,0,76
2014,21,Detention - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,21,Explosion,4,5,0,8,0,1,0,0,0,6,1,0,1,0,1,0,0,0,0,0,9
2014,21,Field Execution,3,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3
2014,21,Kidnapping - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,21,Kidnapping - Torture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,21,Kidnapping - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,21,Other,4,1,1,2,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0,5
2014,21,Shelling,83,10,15,56,7,15,27,0,33,8,3,0,0,7,14,0,1,0,0,0,93
2014,21,Shooting,25,156,3,175,1,2,26,5,38,21,44,9,3,7,24,0,1,3,0,0,181
2014,21,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,21,Un-allowed to seek Medical help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,21,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,21,Warplane shelling,54,6,10,38,6,6,36,0,7,6,0,6,0,0,5,0,0,0,0,0,60
2014,22,Chemical and toxic gases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,22,Detention - Execution,5,0,0,4,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,5
2014,22,Detention - Torture,50,1,0,50,0,1,1,5,12,7,3,6,0,14,1,1,0,1,0,0,51
2014,22,Detention - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,22,Explosion,26,3,0,28,0,1,1,0,0,1,1,3,0,2,20,0,0,1,0,0,29
2014,22,Field Execution,2,4,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,6
2014,22,Kidnapping - Execution,13,1,1,10,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2014,22,Kidnapping - Torture,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014,22,Kidnapping - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,22,Other,10,0,1,2,6,1,0,2,7,0,0,0,0,0,1,0,0,0,0,0,10
2014,22,Shelling,78,6,11,50,7,16,28,5,20,11,0,0,0,8,12,0,0,0,0,0,84
2014,22,Shooting,28,149,1,168,0,8,41,5,50,11,13,15,0,14,27,0,1,0,0,0,177
2014,22,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,22,Un-allowed to seek Medical help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,22,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,22,Warplane shelling,181,4,22,132,8,23,155,4,5,3,1,7,0,4,6,0,0,0,0,0,185
2014,23,Chemical and toxic gases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,23,Detention - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,23,Detention - Torture,49,1,0,50,0,0,3,7,27,1,0,4,0,7,1,0,0,0,0,0,50
2014,23,Detention - Torture - Execution,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,23,Explosion,2,1,0,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
2014,23,Field Execution,5,0,0,5,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,0,5
2014,23,Kidnapping - Execution,5,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2014,23,Kidnapping - Torture,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2014,23,Kidnapping - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,23,Other,4,0,0,1,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
2014,23,Shelling,106,17,20,80,7,16,20,8,51,14,8,1,0,10,11,0,0,0,0,0,123
2014,23,Shooting,40,192,6,216,1,9,41,11,61,13,50,14,1,27,11,1,1,0,0,1,232
2014,23,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,23,Un-allowed to seek Medical help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,23,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,23,Warplane shelling,133,10,16,94,16,17,80,2,26,1,8,7,0,3,16,0,0,0,0,0,143
2014,24,Chemical and toxic gases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,24,Detention - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,24,Detention - Torture,63,8,0,68,0,3,0,8,10,6,4,11,0,17,9,0,6,0,0,0,71
2014,24,Detention - Torture - Execution,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2014,24,Explosion,34,18,2,48,2,0,0,0,16,12,20,0,0,0,4,0,0,0,0,0,52
2014,24,Field Execution,2,3,0,5,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,5
2014,24,Kidnapping - Execution,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,24,Kidnapping - Torture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,24,Kidnapping - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,24,Other,5,0,1,1,1,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,5
2014,24,Shelling,86,28,13,73,6,22,24,14,41,12,1,3,0,11,0,0,0,8,0,0,114
2014,24,Shooting,32,240,4,264,0,4,34,6,76,42,15,12,0,46,32,1,8,0,0,0,272
2014,24,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,24,Un-allowed to seek Medical help,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2014,24,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,24,Warplane shelling,187,5,40,101,15,36,91,0,32,7,4,22,0,7,29,0,0,0,0,0,192
2014,25,Chemical and toxic gases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,25,Detention - Execution,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2014,25,Detention - Torture,92,14,0,105,0,1,3,9,19,17,4,9,0,25,14,2,0,2,2,0,106
2014,25,Detention - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,25,Explosion,6,3,0,8,0,1,0,0,1,0,7,0,1,0,0,0,0,0,0,0,9
2014,25,Field Execution,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
2014,25,Kidnapping - Execution,3,4,0,7,0,0,1,1,0,0,4,0,0,0,0,1,0,0,0,0,7
2014,25,Kidnapping - Torture,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2014,25,Kidnapping - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,25,Other,4,0,1,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4
2014,25,Shelling,66,4,14,35,5,16,23,5,18,5,0,1,0,12,4,0,2,0,0,0,70
2014,25,Shooting,25,89,2,111,0,1,16,7,38,12,4,4,0,10,17,0,2,4,0,0,114
2014,25,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,25,Un-allowed to seek Medical help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,25,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,25,Warplane shelling,213,5,15,141,26,36,124,0,27,26,21,5,0,4,11,0,0,0,0,0,218
2014,26,Chemical and toxic gases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,26,Detention - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,26,Detention - Torture,59,12,0,70,0,1,1,5,4,13,4,8,0,24,10,1,0,1,0,0,71
2014,26,Detention - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,26,Explosion,20,0,3,11,1,5,0,0,12,0,8,0,0,0,0,0,0,0,0,0,20
2014,26,Field Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,26,Kidnapping - Execution,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2014,26,Kidnapping - Torture,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2014,26,Kidnapping - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,26,Other,10,0,1,2,2,5,2,0,6,1,0,0,0,0,0,1,0,0,0,0,10
2014,26,Shelling,54,7,6,33,13,9,7,1,22,9,3,1,0,11,7,0,0,0,0,0,61
2014,26,Shooting,32,114,1,142,1,2,13,3,41,6,25,9,0,32,16,0,0,1,0,0,146
2014,26,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,26,Un-allowed to seek Medical help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,26,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,26,Warplane shelling,172,4,24,116,9,27,70,3,14,4,1,8,0,2,47,0,0,26,0,1,176
2014,27,Chemical and toxic gases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,27,Detention - Execution,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
2014,27,Detention - Torture,48,4,0,52,0,0,1,5,11,3,5,11,0,6,7,1,0,2,0,0,52
2014,27,Detention - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,27,Explosion,2,1,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3
2014,27,Field Execution,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
2014,27,Kidnapping - Execution,1,7,0,8,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,8
2014,27,Kidnapping - Torture,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,27,Kidnapping - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,27,Other,3,1,0,2,0,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,4
2014,27,Shelling,54,7,6,42,3,10,14,3,13,10,11,4,0,2,4,0,0,0,0,0,61
2014,27,Shooting,18,92,0,110,0,0,18,2,35,8,11,8,0,15,13,0,0,0,0,0,110
2014,27,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,27,Un-allowed to seek Medical help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,27,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,27,Warplane shelling,116,8,19,76,10,19,32,0,6,21,26,19,0,6,14,0,0,0,0,0,124
2014,28,Chemical and toxic gases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,28,Detention - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,28,Detention - Torture,28,0,0,28,0,0,4,4,2,3,1,5,0,5,4,0,0,0,0,0,28
2014,28,Detention - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,28,Explosion,5,2,0,7,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,7
2014,28,Field Execution,0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2014,28,Kidnapping - Execution,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
2014,28,Kidnapping - Torture,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2014,28,Kidnapping - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,28,Other,7,0,1,5,0,1,0,3,2,1,0,0,0,0,1,0,0,0,0,0,7
2014,28,Shelling,52,5,5,37,2,13,5,1,9,19,0,4,0,16,3,0,0,0,0,0,57
2014,28,Shooting,39,153,3,185,1,3,16,4,75,26,7,7,0,11,40,0,5,1,0,0,192
2014,28,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,28,Un-allowed to seek Medical help,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,28,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,28,Warplane shelling,99,6,12,76,9,8,72,0,11,9,1,5,0,0,5,0,2,0,0,0,105
2014,29,Chemical and toxic gases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,29,Detention - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,29,Detention - Torture,31,3,0,34,0,0,3,4,5,6,3,1,0,7,2,1,1,1,0,0,34
2014,29,Detention - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,29,Explosion,23,3,2,18,1,5,0,0,13,1,4,0,0,0,8,0,0,0,0,0,26
2014,29,Field Execution,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2014,29,Kidnapping - Execution,5,1,0,6,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,6
2014,29,Kidnapping - Torture,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2014,29,Kidnapping - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,29,Other,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
2014,29,Shelling,42,9,6,32,6,7,13,2,10,16,0,4,0,2,3,0,1,0,0,0,51
2014,29,Shooting,24,176,2,192,1,5,17,7,27,30,4,18,0,7,88,1,1,0,0,0,200
2014,29,Siege,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,29,Un-allowed to seek Medical help,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014,29,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,29,Warplane shelling,153,5,18,104,15,21,64,0,15,19,7,28,9,2,14,0,0,0,0,0,158
2014,30,Chemical and toxic gases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,30,Detention - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,30,Detention - Torture,51,0,0,51,0,0,2,4,9,3,6,3,2,11,7,2,0,2,0,0,51
2014,30,Detention - Torture - Execution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
