year,week,province,Civilian,Non-Civilian,Adult - Female,Adult - Male,Child - Female,Child - Male,Chemical and toxic gases,Detention - Execution,Detention - Torture,Detention - Torture - Execution,Explosion,Field Execution,Kidnapping - Execution,Kidnapping - Torture,Kidnapping - Torture - Execution,Other,Shelling,Shooting,Siege,Un-allowed to seek Medical help,Unknown,Warplane shelling,total
2015,6,Lattakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,Quneitra,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
2015,6,Raqqa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,6,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,Aleppo,15,3,5,11,1,1,0,0,2,0,1,0,3,0,0,0,4,2,0,0,0,6,18
2015,7,Damascus,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
2015,7,Damascus Suburbs,88,19,8,78,6,15,0,0,3,0,11,0,0,0,0,3,19,22,0,0,0,49,107
2015,7,Daraa,10,41,1,49,0,1,0,0,4,0,0,0,0,0,0,0,4,41,0,0,0,2,51
2015,7,Deir Ezzor,8,1,1,7,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,6,9
2015,7,Hama,7,2,0,8,0,1,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,2,9
2015,7,Hasakeh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2015,7,Homs,12,8,1,18,0,1,0,0,2,0,0,0,0,0,0,0,7,9,0,0,0,2,20
2015,7,Idlib,21,6,7,17,3,0,0,0,0,0,1,0,1,1,0,0,0,6,0,0,0,18,27
2015,7,Lattakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,Quneitra,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,7,Raqqa,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2
2015,7,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,Aleppo,82,73,13,124,5,13,0,0,0,0,0,52,3,0,0,0,7,77,0,0,0,16,155
2015,8,Damascus,4,2,0,6,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,0,6
2015,8,Damascus Suburbs,41,17,11,34,3,10,0,0,3,0,0,0,0,0,0,7,3,22,0,0,0,23,58
2015,8,Daraa,23,14,3,29,3,2,0,0,6,0,0,0,0,0,0,4,4,12,0,0,0,11,37
2015,8,Deir Ezzor,2,4,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,6
2015,8,Hama,6,7,0,11,1,1,0,0,4,0,2,0,0,0,0,0,2,3,0,0,0,2,13
2015,8,Hasakeh,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015,8,Homs,6,3,1,5,0,3,0,0,2,0,0,0,0,0,0,1,1,3,0,0,0,2,9
2015,8,Idlib,11,15,3,22,1,0,0,0,0,0,1,0,0,0,0,0,4,13,0,0,0,8,26
2015,8,Lattakia,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
2015,8,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,Raqqa,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,1,7
2015,8,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,8,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,Aleppo,18,22,1,35,2,2,0,1,0,0,0,0,2,0,0,0,2,24,0,0,0,11,40
2015,9,Damascus,8,2,0,9,0,1,0,0,1,0,0,0,0,0,0,5,2,2,0,0,0,0,10
2015,9,Damascus Suburbs,59,19,2,67,6,3,0,0,6,0,12,0,3,0,0,6,18,26,0,0,0,7,78
2015,9,Daraa,15,37,0,51,1,0,0,0,4,0,3,0,0,0,0,0,7,36,0,0,0,2,52
2015,9,Deir Ezzor,14,13,1,25,0,1,0,0,4,0,0,0,2,0,0,0,0,11,0,0,0,10,27
2015,9,Hama,9,10,1,17,1,0,0,0,5,0,3,0,0,0,0,0,2,7,0,0,0,2,19
2015,9,Hasakeh,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3
2015,9,Homs,18,16,1,28,1,4,0,0,8,0,1,4,0,0,0,0,8,13,0,0,0,0,34
2015,9,Idlib,18,10,3,24,0,1,0,1,1,1,1,10,0,0,0,0,2,9,0,0,0,3,28
2015,9,Lattakia,3,1,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4
2015,9,Quneitra,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2015,9,Raqqa,3,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3
2015,9,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,9,Tartous,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2015,10,Aleppo,31,16,0,39,3,5,0,0,3,0,1,14,6,0,0,0,5,4,0,0,0,14,47
2015,10,Damascus,17,0,0,17,0,0,0,0,7,0,0,0,0,0,1,2,2,2,0,0,0,3,17
2015,10,Damascus Suburbs,79,16,7,80,3,5,0,0,19,0,1,0,2,0,1,3,5,25,0,0,0,39,95
2015,10,Daraa,29,14,4,35,2,2,0,0,9,0,2,0,0,0,0,0,5,6,0,0,0,21,43
2015,10,Deir Ezzor,21,2,1,21,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,19,23
2015,10,Hama,21,2,0,23,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0,4,23
2015,10,Hasakeh,3,3,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6
2015,10,Homs,11,12,1,21,0,1,0,0,6,0,0,0,0,0,0,0,1,12,0,0,0,4,23
2015,10,Idlib,32,11,5,25,4,9,0,4,1,0,1,0,0,1,0,0,2,12,0,0,0,22,43
2015,10,Lattakia,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
2015,10,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,Raqqa,2,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3
2015,10,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,10,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,Aleppo,19,20,4,30,0,5,0,0,1,0,0,0,0,0,0,0,11,21,0,0,0,6,39
2015,11,Damascus,56,4,3,57,0,0,0,0,47,0,0,0,0,0,0,1,6,6,0,0,0,0,60
2015,11,Damascus Suburbs,190,10,14,173,6,7,0,0,124,0,1,0,0,0,0,4,5,13,0,0,0,53,200
2015,11,Daraa,81,13,2,91,0,1,0,0,73,0,0,0,0,1,0,0,2,6,0,0,0,12,94
2015,11,Deir Ezzor,11,6,0,17,0,0,0,0,5,0,0,0,4,0,0,0,0,3,0,0,0,5,17
2015,11,Hama,4,8,1,10,0,1,0,0,1,0,0,0,0,0,0,0,1,8,0,0,0,2,12
2015,11,Hasakeh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,11,Homs,16,11,2,22,1,2,0,0,4,0,0,0,0,0,0,0,7,6,0,0,0,10,27
2015,11,Idlib,9,6,2,13,0,0,0,0,2,0,0,0,1,0,0,0,1,5,0,0,0,6,15
2015,11,Lattakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,Quneitra,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2015,11,Raqqa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,11,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,Aleppo,25,7,2,23,1,6,0,0,2,0,0,0,1,0,0,0,16,9,0,0,0,4,32
2015,12,Damascus,49,3,11,41,0,0,0,0,48,0,0,0,3,0,0,0,0,1,0,0,0,0,52
2015,12,Damascus Suburbs,103,11,3,103,5,3,0,0,74,0,0,2,0,0,0,3,13,12,0,0,0,10,114
2015,12,Daraa,63,22,5,78,1,1,0,0,53,0,0,0,0,0,0,0,13,15,0,0,0,4,85
2015,12,Deir Ezzor,8,0,0,6,0,2,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,3,8
2015,12,Hama,14,3,1,16,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,4,17
2015,12,Hasakeh,85,0,34,40,5,6,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,85
2015,12,Homs,18,14,3,27,2,0,0,0,4,0,0,0,2,0,0,0,3,14,0,0,0,9,32
2015,12,Idlib,35,6,7,22,8,4,6,0,6,0,0,0,1,0,0,0,0,5,0,0,0,23,41
2015,12,Lattakia,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2015,12,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,Raqqa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,12,Tartous,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,13,Aleppo,27,8,4,21,1,9,0,0,2,0,2,0,2,0,0,0,9,12,0,0,0,8,35
2015,13,Damascus,34,1,4,30,0,1,0,0,31,0,0,0,0,0,0,3,0,1,0,0,0,0,35
2015,13,Damascus Suburbs,142,28,6,156,4,4,0,1,106,0,1,0,0,0,0,4,21,29,0,0,0,8,170
2015,13,Daraa,65,70,5,114,1,15,0,0,18,0,1,0,0,0,0,0,9,64,0,0,0,43,135
2015,13,Deir Ezzor,29,3,3,19,2,8,0,0,3,0,0,0,0,0,0,1,1,5,0,0,0,22,32
2015,13,Hama,9,26,1,31,1,2,0,0,0,0,2,0,0,0,0,0,5,21,0,0,0,7,35
2015,13,Hasakeh,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
2015,13,Homs,5,19,1,23,0,0,0,0,5,0,0,0,0,0,0,0,0,19,0,0,0,0,24
2015,13,Idlib,39,80,10,99,7,3,0,0,2,0,0,0,1,0,0,0,13,84,0,0,0,19,119
2015,13,Lattakia,6,0,5,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2015,13,Quneitra,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
2015,13,Raqqa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,13,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,13,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,14,Aleppo,19,11,5,20,2,3,0,1,0,0,1,0,1,0,0,0,7,12,0,0,0,8,30
2015,14,Damascus,32,2,4,30,0,0,0,0,18,0,0,0,2,0,0,0,2,11,0,0,0,1,34
2015,14,Damascus Suburbs,70,7,1,68,4,4,0,0,33,0,0,0,0,0,0,4,6,10,0,0,0,24,77
2015,14,Daraa,72,13,5,66,1,13,0,0,13,0,19,0,0,0,0,0,2,10,0,0,0,41,85
2015,14,Deir Ezzor,28,3,2,28,0,1,0,0,11,0,0,0,6,0,0,0,4,3,0,0,0,7,31
2015,14,Hama,12,4,3,13,0,0,0,5,5,0,0,0,0,0,0,0,2,4,0,0,0,0,16
2015,14,Hasakeh,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3
2015,14,Homs,15,8,4,17,2,0,0,0,5,0,1,0,0,0,0,0,2,9,0,0,0,6,23
2015,14,Idlib,66,14,11,49,10,10,1,1,2,0,0,0,0,0,0,0,18,12,0,0,0,46,80
2015,14,Lattakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,14,Quneitra,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,14,Raqqa,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2015,14,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,14,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,15,Aleppo,68,39,4,88,1,14,0,1,1,0,29,0,0,1,0,0,6,12,0,0,0,57,107
2015,15,Damascus,12,6,3,14,1,0,0,0,3,0,0,0,0,0,0,2,4,8,0,0,0,1,18
2015,15,Damascus Suburbs,31,8,2,36,1,0,0,0,7,0,3,0,0,0,0,1,4,14,0,0,0,10,39
2015,15,Daraa,35,33,4,53,2,9,0,0,4,2,0,0,0,0,0,0,5,29,0,0,0,28,68
2015,15,Deir Ezzor,5,3,0,8,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,2,8
2015,15,Hama,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2015,15,Hasakeh,2,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2015,15,Homs,16,6,3,16,1,2,0,0,6,0,1,0,2,0,0,0,0,5,0,0,0,8,22
2015,15,Idlib,38,3,9,23,4,5,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,33,41
2015,15,Lattakia,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,15,Quneitra,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,15,Raqqa,8,1,2,4,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,6,9
2015,15,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,15,Tartous,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,16,Aleppo,75,27,6,77,6,13,0,0,0,0,7,0,0,1,0,0,6,27,0,0,0,61,102
2015,16,Damascus,11,11,2,20,0,0,0,0,2,0,1,0,2,0,0,0,4,12,0,0,0,1,22
2015,16,Damascus Suburbs,59,14,1,61,2,9,0,0,17,0,3,3,2,3,0,7,16,17,0,0,0,5,73
2015,16,Daraa,34,6,8,15,4,13,0,0,3,0,0,0,0,0,0,0,1,4,0,0,0,32,40
2015,16,Deir Ezzor,2,6,0,8,0,0,0,0,1,0,0,0,3,0,0,0,0,4,0,0,0,0,8
2015,16,Hama,18,3,3,16,1,1,0,0,6,0,0,2,1,0,0,0,0,1,0,0,0,11,21
2015,16,Hasakeh,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,5
2015,16,Homs,11,3,1,10,3,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,5,14
2015,16,Idlib,64,5,15,38,8,8,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,62,69
2015,16,Lattakia,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3
2015,16,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,16,Raqqa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,16,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,16,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,17,Aleppo,51,27,3,64,5,6,0,0,1,0,3,0,12,1,0,0,19,28,0,0,0,14,78
2015,17,Damascus,12,1,0,10,2,1,0,0,5,0,0,0,0,0,0,0,4,4,0,0,0,0,13
2015,17,Damascus Suburbs,39,23,6,48,5,3,0,0,3,0,0,0,0,0,0,5,10,24,0,0,0,20,62
2015,17,Daraa,7,51,1,56,0,1,0,0,1,0,1,0,0,0,0,0,2,54,0,0,0,0,58
2015,17,Deir Ezzor,10,4,1,12,0,1,0,0,0,0,0,0,7,0,0,0,1,4,0,0,0,2,14
2015,17,Hama,5,6,1,10,0,0,0,0,3,0,0,0,0,0,0,0,1,5,0,0,0,2,11
2015,17,Hasakeh,2,1,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3
2015,17,Homs,14,10,4,18,2,0,0,0,2,0,0,0,1,0,0,0,2,10,0,0,0,9,24
2015,17,Idlib,104,38,14,115,5,8,0,0,0,0,2,1,0,0,0,0,8,36,0,0,0,95,142
2015,17,Lattakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,17,Quneitra,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,17,Raqqa,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2015,17,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,17,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,18,Aleppo,146,9,20,77,22,36,0,1,4,0,3,0,4,0,0,0,21,11,0,0,0,111,155
2015,18,Damascus,6,14,1,19,0,0,4,0,3,0,0,0,0,0,0,1,2,10,0,0,0,0,20
2015,18,Damascus Suburbs,38,36,5,63,4,2,0,1,5,0,0,0,0,0,0,5,20,42,0,0,0,1,74
2015,18,Daraa,13,21,0,31,2,1,0,0,3,0,1,2,0,0,0,0,1,24,0,0,0,3,34
2015,18,Deir Ezzor,26,7,5,16,5,7,0,0,2,0,2,0,0,1,0,0,0,6,0,0,0,22,33
2015,18,Hama,21,6,3,20,0,4,0,0,0,0,1,8,0,0,0,0,0,5,0,0,0,13,27
2015,18,Hasakeh,4,0,3,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4
2015,18,Homs,7,9,0,16,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,0,0,5,16
2015,18,Idlib,74,39,9,81,5,18,3,2,1,0,0,0,0,0,0,0,11,39,0,0,0,57,113
2015,18,Lattakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,18,Quneitra,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,18,Raqqa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,18,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,18,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,19,Aleppo,36,15,3,34,5,9,0,0,0,0,0,0,1,0,0,0,18,18,0,0,0,14,51
2015,19,Damascus,4,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,5
2015,19,Damascus Suburbs,26,29,1,49,4,1,0,0,3,0,0,10,1,1,0,4,7,28,0,0,0,1,55
2015,19,Daraa,42,30,7,45,6,14,0,0,4,0,0,2,0,0,0,0,5,29,0,0,0,32,72
2015,19,Deir Ezzor,17,10,0,27,0,0,0,0,0,0,1,0,1,0,0,0,0,9,0,0,0,16,27
2015,19,Hama,17,14,4,24,2,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,19,31
2015,19,Hasakeh,5,0,3,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,5
2015,19,Homs,10,28,1,30,0,7,0,0,2,0,0,0,0,0,0,0,6,26,0,0,0,4,38
2015,19,Idlib,12,10,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,22
2015,19,Lattakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,19,Quneitra,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2015,19,Raqqa,0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4
2015,19,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,19,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,20,Aleppo,176,26,14,165,5,18,0,0,0,0,12,1,1,0,0,0,13,16,0,0,0,159,202
2015,20,Damascus,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
2015,20,Damascus Suburbs,50,15,5,39,6,15,0,0,1,0,3,0,0,0,0,11,27,15,0,0,0,8,65
2015,20,Daraa,17,7,2,20,1,1,0,0,4,0,0,0,0,0,0,0,10,7,0,0,0,3,24
2015,20,Deir Ezzor,8,14,0,20,2,0,0,0,3,0,2,0,5,0,0,0,0,9,0,0,0,3,22
2015,20,Hama,11,6,3,13,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,10,17
2015,20,Hasakeh,3,2,1,4,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,5
2015,20,Homs,11,16,1,26,0,0,0,0,1,0,3,0,1,0,0,0,6,16,0,0,0,0,27
2015,20,Idlib,106,24,28,68,14,20,0,0,0,0,1,0,0,0,0,0,7,24,0,0,0,98,130
2015,20,Lattakia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,20,Quneitra,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,20,Raqqa,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015,20,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,20,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,21,Aleppo,43,16,8,31,11,9,0,0,0,0,0,0,1,0,0,0,14,11,0,0,0,33,59
2015,21,Damascus,3,1,0,4,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,4
2015,21,Damascus Suburbs,28,17,3,41,0,1,0,0,1,0,0,2,0,0,0,2,11,20,0,0,0,9,45
2015,21,Daraa,28,12,5,33,0,2,0,0,8,0,2,0,0,0,0,0,6,10,0,0,0,14,40
2015,21,Deir Ezzor,79,3,8,62,8,4,0,0,1,0,0,0,46,0,0,0,2,4,0,0,0,29,82
2015,21,Hama,16,14,3,22,1,4,0,0,0,0,1,0,0,0,0,0,5,7,0,0,0,17,30
2015,21,Hasakeh,6,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,2,6
2015,21,Homs,16,22,6,31,0,1,0,0,0,0,5,0,3,0,0,0,6,22,0,0,0,2,38
2015,21,Idlib,44,27,6,62,1,2,0,0,0,0,0,0,0,0,0,0,3,27,0,0,0,41,71
2015,21,Lattakia,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2015,21,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,21,Raqqa,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2015,21,Sweida,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2015,21,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,22,Aleppo,125,24,14,118,6,11,0,0,0,0,1,0,1,0,0,0,11,22,0,0,0,114,149
2015,22,Damascus,7,2,0,7,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,6,9
2015,22,Damascus Suburbs,34,5,7,24,2,6,0,0,1,0,0,0,0,0,0,6,15,12,0,0,0,5,39
2015,22,Daraa,11,11,0,22,0,0,0,0,4,0,1,0,2,0,0,0,4,9,0,0,0,2,22
2015,22,Deir Ezzor,34,12,1,42,0,3,0,0,1,0,0,0,25,0,0,0,3,10,0,0,0,7,46
2015,22,Hama,6,2,1,5,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,5,8
2015,22,Hasakeh,26,0,2,20,1,3,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,19,26
2015,22,Homs,29,5,4,26,3,1,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,27,34
2015,22,Idlib,36,13,5,38,3,3,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,31,49
2015,22,Lattakia,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,22,Quneitra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,22,Raqqa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,22,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,22,Tartous,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,23,Aleppo,106,21,12,76,8,31,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,88,127
2015,23,Damascus,5,4,1,8,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,2,9
2015,23,Damascus Suburbs,16,9,0,23,0,2,0,2,5,0,0,0,0,0,0,3,3,11,0,0,0,1,25
2015,23,Daraa,23,6,5,18,0,6,0,0,5,0,0,0,0,0,0,0,10,8,0,0,0,6,29
2015,23,Deir Ezzor,8,1,1,8,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,5,9
2015,23,Hama,16,5,6,15,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,13,21
2015,23,Hasakeh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,23,Homs,47,2,8,37,1,3,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,36,49
2015,23,Idlib,49,8,6,44,4,3,0,0,0,0,9,0,0,0,0,0,3,5,0,0,0,40,57
2015,23,Lattakia,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,23,Quneitra,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,23,Raqqa,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2015,23,Sweida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
