year,week,province,Adult - Female,Adult - Male,Child - Female,Child - Male
2013,17,Idlib,21.0,88.0,6.0,14.0
2013,17,Lattakia,0.0,8.0,0.0,0.0
2013,17,Quneitra,0.0,8.0,0.0,0.0
2013,17,Raqqa,0.0,20.0,0.0,0.0
2013,17,Sweida,0.0,2.0,0.0,0.0
2013,17,Tartous,0.0,4.0,0.0,0.0
2013,18,Aleppo,15.0,162.0,3.0,20.0
2013,18,Damascus,1.0,74.0,1.0,2.0
2013,18,Damascus Suburbs,11.0,156.0,3.0,17.0
2013,18,Daraa,2.0,74.0,2.0,2.0
2013,18,Deir Ezzor,4.0,40.0,2.0,4.0
2013,18,Hama,8.0,113.0,1.0,4.0
2013,18,Hasakeh,0.0,1.0,2.0,0.0
2013,18,Homs,24.0,113.0,11.0,12.0
2013,18,Idlib,10.0,62.0,4.0,7.0
2013,18,Lattakia,0.0,10.0,0.0,0.0
2013,18,Quneitra,0.0,11.0,0.0,0.0
2013,18,Raqqa,1.0,21.0,0.0,0.0
2013,18,Sweida,0.0,0.0,0.0,0.0
2013,18,Tartous,40.0,133.0,10.0,16.0
2013,19,Aleppo,4.0,85.0,1.0,5.0
2013,19,Damascus,4.0,20.0,3.0,2.0
2013,19,Damascus Suburbs,5.0,134.0,1.0,12.0
2013,19,Daraa,4.0,78.0,5.0,4.0
2013,19,Deir Ezzor,0.0,21.0,0.0,3.0
2013,19,Hama,6.0,75.0,2.0,9.0
2013,19,Hasakeh,2.0,9.0,0.0,1.0
2013,19,Homs,10.0,59.0,5.0,3.0
2013,19,Idlib,2.0,51.0,5.0,5.0
2013,19,Lattakia,0.0,8.0,0.0,0.0
2013,19,Quneitra,1.0,12.0,0.0,0.0
2013,19,Raqqa,1.0,7.0,1.0,1.0
2013,19,Sweida,0.0,0.0,0.0,0.0
2013,19,Tartous,6.0,3.0,2.0,2.0
2013,20,Aleppo,7.0,102.0,8.0,4.0
2013,20,Damascus,3.0,34.0,1.0,2.0
2013,20,Damascus Suburbs,8.0,158.0,3.0,5.0
2013,20,Daraa,3.0,36.0,1.0,1.0
2013,20,Deir Ezzor,1.0,39.0,1.0,3.0
2013,20,Hama,2.0,50.0,3.0,2.0
2013,20,Hasakeh,0.0,3.0,0.0,0.0
2013,20,Homs,12.0,134.0,7.0,17.0
2013,20,Idlib,7.0,44.0,12.0,11.0
2013,20,Lattakia,0.0,8.0,0.0,0.0
2013,20,Quneitra,0.0,15.0,0.0,0.0
2013,20,Raqqa,0.0,16.0,0.0,5.0
2013,20,Sweida,0.0,1.0,0.0,0.0
2013,20,Tartous,0.0,4.0,0.0,0.0
2013,21,Aleppo,9.0,110.0,6.0,8.0
2013,21,Damascus,0.0,38.0,0.0,0.0
2013,21,Damascus Suburbs,11.0,207.0,7.0,13.0
2013,21,Daraa,1.0,48.0,3.0,11.0
2013,21,Deir Ezzor,5.0,25.0,4.0,14.0
2013,21,Hama,8.0,38.0,1.0,6.0
2013,21,Hasakeh,0.0,1.0,0.0,0.0
2013,21,Homs,8.0,167.0,2.0,10.0
2013,21,Idlib,4.0,60.0,1.0,9.0
2013,21,Lattakia,0.0,2.0,0.0,0.0
2013,21,Quneitra,0.0,6.0,0.0,0.0
2013,21,Raqqa,1.0,3.0,0.0,4.0
2013,21,Sweida,0.0,0.0,0.0,0.0
2013,21,Tartous,0.0,5.0,0.0,0.0
2013,22,Aleppo,11.0,167.0,10.0,13.0
2013,22,Damascus,3.0,47.0,5.0,1.0
2013,22,Damascus Suburbs,15.0,254.0,5.0,17.0
2013,22,Daraa,9.0,54.0,7.0,7.0
2013,22,Deir Ezzor,3.0,24.0,1.0,1.0
2013,22,Hama,7.0,38.0,0.0,3.0
2013,22,Hasakeh,1.0,1.0,0.0,0.0
2013,22,Homs,6.0,183.0,3.0,5.0
2013,22,Idlib,2.0,49.0,1.0,7.0
2013,22,Lattakia,0.0,12.0,0.0,0.0
2013,22,Quneitra,0.0,2.0,0.0,0.0
2013,22,Raqqa,3.0,11.0,3.0,5.0
2013,22,Sweida,0.0,0.0,0.0,0.0
2013,22,Tartous,0.0,0.0,0.0,0.0
2013,23,Aleppo,19.0,89.0,5.0,21.0
2013,23,Damascus,4.0,68.0,1.0,0.0
2013,23,Damascus Suburbs,11.0,172.0,5.0,22.0
2013,23,Daraa,7.0,94.0,4.0,13.0
2013,23,Deir Ezzor,3.0,39.0,2.0,0.0
2013,23,Hama,6.0,39.0,6.0,0.0
2013,23,Hasakeh,5.0,4.0,0.0,0.0
2013,23,Homs,10.0,146.0,1.0,7.0
2013,23,Idlib,9.0,27.0,2.0,4.0
2013,23,Lattakia,0.0,5.0,0.0,0.0
2013,23,Quneitra,1.0,22.0,0.0,3.0
2013,23,Raqqa,0.0,13.0,2.0,4.0
2013,23,Sweida,0.0,1.0,0.0,0.0
2013,23,Tartous,0.0,1.0,0.0,0.0
2013,24,Aleppo,9.0,141.0,2.0,20.0
2013,24,Damascus,4.0,54.0,0.0,6.0
2013,24,Damascus Suburbs,24.0,173.0,3.0,8.0
2013,24,Daraa,11.0,32.0,0.0,4.0
2013,24,Deir Ezzor,4.0,69.0,4.0,4.0
2013,24,Hama,1.0,41.0,0.0,1.0
2013,24,Hasakeh,0.0,12.0,3.0,0.0
2013,24,Homs,3.0,88.0,3.0,4.0
2013,24,Idlib,2.0,59.0,3.0,6.0
2013,24,Lattakia,0.0,0.0,0.0,0.0
2013,24,Quneitra,0.0,6.0,0.0,0.0
2013,24,Raqqa,17.0,23.0,0.0,3.0
2013,24,Sweida,0.0,1.0,0.0,0.0
2013,24,Tartous,0.0,1.0,0.0,0.0
2013,25,Aleppo,51.0,264.0,37.0,49.0
2013,25,Damascus,6.0,52.0,2.0,6.0
2013,25,Damascus Suburbs,5.0,149.0,6.0,17.0
2013,25,Daraa,3.0,39.0,1.0,5.0
2013,25,Deir Ezzor,1.0,37.0,1.0,4.0
2013,25,Hama,5.0,41.0,1.0,5.0
2013,25,Hasakeh,3.0,19.0,1.0,0.0
2013,25,Homs,7.0,48.0,2.0,5.0
2013,25,Idlib,7.0,90.0,2.0,5.0
2013,25,Lattakia,0.0,0.0,0.0,0.0
2013,25,Quneitra,0.0,8.0,1.0,1.0
2013,25,Raqqa,2.0,7.0,2.0,1.0
2013,25,Sweida,0.0,0.0,0.0,0.0
2013,25,Tartous,0.0,2.0,0.0,0.0
2013,26,Aleppo,10.0,100.0,6.0,9.0
2013,26,Damascus,1.0,37.0,2.0,0.0
2013,26,Damascus Suburbs,16.0,156.0,4.0,16.0
2013,26,Daraa,10.0,38.0,5.0,4.0
2013,26,Deir Ezzor,2.0,19.0,1.0,1.0
2013,26,Hama,4.0,27.0,2.0,11.0
2013,26,Hasakeh,0.0,18.0,1.0,5.0
2013,26,Homs,5.0,40.0,4.0,6.0
2013,26,Idlib,5.0,26.0,0.0,11.0
2013,26,Lattakia,0.0,2.0,0.0,1.0
2013,26,Quneitra,0.0,0.0,0.0,0.0
2013,26,Raqqa,1.0,12.0,1.0,0.0
2013,26,Sweida,0.0,2.0,0.0,0.0
2013,26,Tartous,0.0,0.0,0.0,0.0
2013,27,Aleppo,3.0,104.0,5.0,14.0
2013,27,Damascus,2.0,50.0,0.0,2.0
2013,27,Damascus Suburbs,11.0,149.0,14.0,16.0
2013,27,Daraa,1.0,34.0,1.0,8.0
2013,27,Deir Ezzor,1.0,31.0,0.0,1.0
2013,27,Hama,3.0,35.0,0.0,1.0
2013,27,Hasakeh,1.0,2.0,2.0,0.0
2013,27,Homs,6.0,43.0,4.0,2.0
2013,27,Idlib,1.0,41.0,3.0,1.0
2013,27,Lattakia,0.0,2.0,0.0,0.0
2013,27,Quneitra,3.0,4.0,0.0,0.0
2013,27,Raqqa,0.0,1.0,0.0,0.0
2013,27,Sweida,0.0,0.0,0.0,0.0
2013,27,Tartous,0.0,0.0,0.0,0.0
2013,28,Aleppo,6.0,117.0,4.0,17.0
2013,28,Damascus,6.0,126.0,2.0,5.0
2013,28,Damascus Suburbs,19.0,179.0,0.0,11.0
2013,28,Daraa,2.0,50.0,0.0,5.0
2013,28,Deir Ezzor,2.0,41.0,0.0,0.0
2013,28,Hama,2.0,43.0,0.0,1.0
2013,28,Hasakeh,0.0,13.0,0.0,0.0
2013,28,Homs,9.0,60.0,0.0,22.0
2013,28,Idlib,16.0,89.0,4.0,8.0
2013,28,Lattakia,0.0,1.0,0.0,0.0
2013,28,Quneitra,0.0,9.0,0.0,0.0
2013,28,Raqqa,2.0,4.0,1.0,0.0
2013,28,Sweida,0.0,0.0,0.0,0.0
2013,28,Tartous,0.0,0.0,0.0,0.0
2013,29,Aleppo,7.0,142.0,6.0,1.0
2013,29,Damascus,2.0,113.0,1.0,6.0
2013,29,Damascus Suburbs,17.0,289.0,2.0,10.0
2013,29,Daraa,26.0,127.0,4.0,19.0
2013,29,Deir Ezzor,0.0,28.0,0.0,0.0
2013,29,Hama,5.0,41.0,4.0,1.0
2013,29,Hasakeh,2.0,31.0,0.0,5.0
2013,29,Homs,8.0,56.0,4.0,5.0
2013,29,Idlib,20.0,113.0,4.0,11.0
2013,29,Lattakia,0.0,2.0,0.0,0.0
2013,29,Quneitra,0.0,9.0,0.0,0.0
2013,29,Raqqa,3.0,25.0,0.0,1.0
2013,29,Sweida,0.0,0.0,0.0,0.0
2013,29,Tartous,8.0,16.0,6.0,6.0
2013,30,Aleppo,35.0,220.0,48.0,53.0
2013,30,Damascus,10.0,98.0,8.0,8.0
2013,30,Damascus Suburbs,23.0,197.0,9.0,11.0
2013,30,Daraa,26.0,157.0,8.0,24.0
2013,30,Deir Ezzor,4.0,37.0,0.0,2.0
2013,30,Hama,0.0,79.0,0.0,2.0
2013,30,Hasakeh,2.0,10.0,2.0,0.0
2013,30,Homs,18.0,148.0,6.0,14.0
2013,30,Idlib,17.0,152.0,11.0,20.0
2013,30,Lattakia,0.0,7.0,0.0,0.0
2013,30,Quneitra,0.0,32.0,0.0,0.0
2013,30,Raqqa,6.0,21.0,0.0,2.0
2013,30,Sweida,0.0,2.0,0.0,0.0
2013,30,Tartous,0.0,0.0,0.0,0.0
2013,31,Aleppo,18.0,107.0,11.0,31.0
2013,31,Damascus,2.0,72.0,1.0,12.0
2013,31,Damascus Suburbs,4.0,276.0,6.0,21.0
2013,31,Daraa,11.0,67.0,6.0,18.0
2013,31,Deir Ezzor,2.0,44.0,2.0,3.0
2013,31,Hama,2.0,50.0,0.0,5.0
2013,31,Hasakeh,0.0,6.0,0.0,0.0
2013,31,Homs,12.0,100.0,11.0,10.0
2013,31,Idlib,48.0,100.0,21.0,36.0
2013,31,Lattakia,0.0,23.0,0.0,0.0
2013,31,Quneitra,0.0,11.0,0.0,0.0
2013,31,Raqqa,2.0,27.0,2.0,2.0
2013,31,Sweida,0.0,0.0,0.0,0.0
2013,31,Tartous,0.0,4.0,0.0,0.0
2013,32,Aleppo,32.0,170.0,20.0,22.0
2013,32,Damascus,4.0,88.0,0.0,4.0
2013,32,Damascus Suburbs,14.0,241.0,18.0,6.0
2013,32,Daraa,16.0,148.0,6.0,10.0
2013,32,Deir Ezzor,0.0,178.0,0.0,6.0
2013,32,Hama,6.0,80.0,0.0,4.0
2013,32,Hasakeh,0.0,4.0,0.0,2.0
2013,32,Homs,12.0,80.0,6.0,16.0
2013,32,Idlib,32.0,148.0,16.0,14.0
2013,32,Lattakia,0.0,70.0,0.0,0.0
2013,32,Quneitra,0.0,16.0,0.0,4.0
2013,32,Raqqa,6.0,8.0,12.0,2.0
2013,32,Sweida,0.0,0.0,0.0,0.0
2013,32,Tartous,0.0,0.0,0.0,0.0
2013,33,Aleppo,46.0,181.0,21.0,35.0
2013,33,Damascus,2.0,49.0,4.0,2.0
2013,33,Damascus Suburbs,13.0,157.0,8.0,21.0
2013,33,Daraa,20.0,102.0,4.0,12.0
2013,33,Deir Ezzor,1.0,74.0,0.0,4.0
2013,33,Hama,0.0,38.0,0.0,1.0
2013,33,Hasakeh,0.0,6.0,0.0,0.0
2013,33,Homs,4.0,48.0,0.0,10.0
2013,33,Idlib,14.0,125.0,4.0,17.0
2013,33,Lattakia,0.0,0.0,0.0,0.0
2013,33,Quneitra,0.0,12.0,0.0,0.0
2013,33,Raqqa,8.0,11.0,0.0,1.0
2013,33,Sweida,0.0,0.0,0.0,0.0
2013,33,Tartous,0.0,0.0,0.0,0.0
2013,34,Aleppo,16.0,173.0,9.0,26.0
2013,34,Damascus,34.0,151.0,3.0,7.0
2013,34,Damascus Suburbs,490.0,1173.0,97.0,118.0
2013,34,Daraa,10.0,93.0,2.0,10.0
2013,34,Deir Ezzor,6.0,67.0,0.0,2.0
2013,34,Hama,2.0,59.0,2.0,3.0
2013,34,Hasakeh,0.0,15.0,0.0,0.0
2013,34,Homs,6.0,90.0,4.0,6.0
2013,34,Idlib,33.0,225.0,19.0,36.0
2013,34,Lattakia,0.0,6.0,0.0,0.0
2013,34,Quneitra,0.0,5.0,0.0,0.0
2013,34,Raqqa,0.0,0.0,0.0,0.0
2013,34,Sweida,0.0,0.0,0.0,0.0
2013,34,Tartous,0.0,0.0,0.0,0.0
2013,35,Aleppo,31.0,125.0,10.0,46.0
2013,35,Damascus,1.0,14.0,0.0,0.0
2013,35,Damascus Suburbs,20.0,316.0,2.0,34.0
2013,35,Daraa,7.0,39.0,10.0,14.0
2013,35,Deir Ezzor,2.0,29.0,2.0,3.0
2013,35,Hama,3.0,59.0,2.0,3.0
2013,35,Hasakeh,4.0,15.0,0.0,2.0
2013,35,Homs,3.0,61.0,2.0,6.0
2013,35,Idlib,33.0,141.0,10.0,26.0
2013,35,Lattakia,0.0,2.0,0.0,0.0
2013,35,Quneitra,0.0,0.0,0.0,0.0
2013,35,Raqqa,0.0,5.0,2.0,8.0
2013,35,Sweida,0.0,0.0,0.0,0.0
2013,35,Tartous,0.0,1.0,0.0,0.0
2013,36,Aleppo,19.0,87.0,10.0,34.0
2013,36,Damascus,2.0,49.0,2.0,0.0
2013,36,Damascus Suburbs,17.0,300.0,7.0,15.0
2013,36,Daraa,9.0,65.0,2.0,10.0
2013,36,Deir Ezzor,2.0,24.0,2.0,3.0
2013,36,Hama,2.0,41.0,0.0,2.0
2013,36,Hasakeh,0.0,5.0,0.0,0.0
2013,36,Homs,5.0,73.0,0.0,6.0
2013,36,Idlib,11.0,137.0,6.0,18.0
2013,36,Lattakia,0.0,2.0,0.0,0.0
2013,36,Quneitra,0.0,21.0,0.0,0.0
2013,36,Raqqa,2.0,6.0,3.0,2.0
2013,36,Sweida,0.0,0.0,0.0,0.0
2013,36,Tartous,0.0,2.0,0.0,0.0
2013,37,Aleppo,7.0,91.0,6.0,9.0
2013,37,Damascus,2.0,36.0,2.0,1.0
2013,37,Damascus Suburbs,8.0,82.0,4.0,2.0
2013,37,Daraa,6.0,83.0,5.0,7.0
2013,37,Deir Ezzor,2.0,49.0,0.0,0.0
2013,37,Hama,4.0,43.0,1.0,6.0
2013,37,Hasakeh,1.0,16.0,1.0,1.0
2013,37,Homs,2.0,36.0,0.0,3.0
2013,37,Idlib,6.0,61.0,5.0,9.0
2013,37,Lattakia,0.0,3.0,1.0,2.0
2013,37,Quneitra,2.0,22.0,0.0,2.0
2013,37,Raqqa,2.0,27.0,0.0,2.0
2013,37,Sweida,0.0,0.0,0.0,0.0
2013,37,Tartous,0.0,0.0,0.0,0.0
2013,38,Aleppo,10.0,67.0,3.0,10.0
2013,38,Damascus,2.0,23.0,1.0,1.0
2013,38,Damascus Suburbs,5.0,116.0,4.0,7.0
2013,38,Daraa,8.0,68.0,8.0,4.0
2013,38,Deir Ezzor,5.0,31.0,1.0,1.0
2013,38,Hama,5.0,89.0,2.0,6.0
2013,38,Hasakeh,0.0,5.0,0.0,0.0
2013,38,Homs,4.0,55.0,4.0,6.0
2013,38,Idlib,13.0,74.0,2.0,20.0
2013,38,Lattakia,0.0,0.0,0.0,0.0
2013,38,Quneitra,0.0,3.0,0.0,0.0
2013,38,Raqqa,0.0,19.0,0.0,0.0
2013,38,Sweida,1.0,5.0,0.0,0.0
2013,38,Tartous,0.0,0.0,0.0,0.0
2013,39,Aleppo,11.0,77.0,8.0,17.0
2013,39,Damascus,0.0,50.0,0.0,0.0
2013,39,Damascus Suburbs,9.0,193.0,9.0,21.0
2013,39,Daraa,4.0,101.0,10.0,4.0
2013,39,Deir Ezzor,2.0,28.0,2.0,0.0
2013,39,Hama,4.0,36.0,1.0,3.0
2013,39,Hasakeh,0.0,0.0,0.0,1.0
2013,39,Homs,8.0,54.0,1.0,5.0
2013,39,Idlib,9.0,52.0,3.0,2.0
2013,39,Lattakia,6.0,0.0,0.0,0.0
2013,39,Quneitra,0.0,3.0,1.0,0.0
2013,39,Raqqa,0.0,10.0,0.0,20.0
2013,39,Sweida,0.0,0.0,0.0,0.0
2013,39,Tartous,0.0,0.0,0.0,0.0
2013,40,Aleppo,3.0,70.0,3.0,0.0
2013,40,Damascus,4.0,22.0,0.0,0.0
2013,40,Damascus Suburbs,3.0,121.0,3.0,10.0
2013,40,Daraa,11.0,99.0,6.0,9.0
2013,40,Deir Ezzor,2.0,13.0,0.0,7.0
2013,40,Hama,7.0,41.0,3.0,11.0
2013,40,Hasakeh,0.0,4.0,1.0,1.0
2013,40,Homs,5.0,64.0,1.0,5.0
2013,40,Idlib,4.0,60.0,0.0,7.0
2013,40,Lattakia,0.0,1.0,0.0,0.0
2013,40,Quneitra,1.0,11.0,1.0,1.0
2013,40,Raqqa,0.0,3.0,0.0,0.0
2013,40,Sweida,0.0,0.0,0.0,0.0
2013,40,Tartous,0.0,11.0,0.0,0.0
2013,41,Aleppo,15.0,130.0,11.0,40.0
2013,41,Damascus,1.0,45.0,4.0,1.0
2013,41,Damascus Suburbs,13.0,181.0,4.0,7.0
2013,41,Daraa,12.0,58.0,4.0,13.0
2013,41,Deir Ezzor,0.0,18.0,0.0,2.0
2013,41,Hama,6.0,27.0,3.0,15.0
2013,41,Hasakeh,2.0,12.0,0.0,0.0
2013,41,Homs,11.0,52.0,2.0,4.0
2013,41,Idlib,6.0,76.0,5.0,12.0
2013,41,Lattakia,0.0,4.0,0.0,0.0
2013,41,Quneitra,0.0,9.0,1.0,0.0
2013,41,Raqqa,0.0,5.0,0.0,1.0
2013,41,Sweida,0.0,0.0,0.0,0.0
2013,41,Tartous,0.0,3.0,0.0,0.0
2013,42,Aleppo,13.0,84.0,7.0,18.0
2013,42,Damascus,6.0,49.0,0.0,0.0
2013,42,Damascus Suburbs,4.0,87.0,1.0,11.0
2013,42,Daraa,16.0,45.0,17.0,18.0
2013,42,Deir Ezzor,8.0,91.0,3.0,6.0
2013,42,Hama,1.0,27.0,2.0,2.0
2013,42,Hasakeh,0.0,0.0,0.0,0.0
2013,42,Homs,2.0,34.0,1.0,0.0
2013,42,Idlib,3.0,53.0,1.0,7.0
2013,42,Lattakia,0.0,2.0,0.0,0.0
2013,42,Quneitra,2.0,7.0,0.0,0.0
2013,42,Raqqa,0.0,5.0,0.0,1.0
2013,42,Sweida,0.0,1.0,0.0,0.0
2013,42,Tartous,0.0,2.0,0.0,0.0
2013,43,Aleppo,8.0,76.0,7.0,8.0
2013,43,Damascus,1.0,19.0,2.0,6.0
2013,43,Damascus Suburbs,12.0,242.0,6.0,15.0
2013,43,Daraa,6.0,78.0,1.0,6.0
2013,43,Deir Ezzor,3.0,61.0,5.0,1.0
2013,43,Hama,1.0,20.0,2.0,3.0
2013,43,Hasakeh,0.0,1.0,0.0,0.0
2013,43,Homs,7.0,76.0,6.0,16.0
2013,43,Idlib,1.0,22.0,1.0,3.0
2013,43,Lattakia,0.0,5.0,0.0,0.0
2013,43,Quneitra,0.0,20.0,0.0,1.0
2013,43,Raqqa,0.0,8.0,2.0,4.0
2013,43,Sweida,0.0,0.0,0.0,0.0
2013,43,Tartous,0.0,0.0,0.0,0.0
2013,44,Aleppo,6.0,107.0,13.0,13.0
2013,44,Damascus,7.0,67.0,3.0,8.0
2013,44,Damascus Suburbs,6.0,69.0,0.0,6.0
2013,44,Daraa,0.0,67.0,4.0,9.0
2013,44,Deir Ezzor,5.0,29.0,5.0,4.0
2013,44,Hama,6.0,18.0,9.0,5.0
2013,44,Hasakeh,1.0,2.0,0.0,0.0
2013,44,Homs,8.0,78.0,2.0,12.0
2013,44,Idlib,4.0,41.0,0.0,0.0
2013,44,Lattakia,0.0,1.0,0.0,0.0
2013,44,Quneitra,2.0,1.0,0.0,0.0
2013,44,Raqqa,0.0,7.0,0.0,0.0
2013,44,Sweida,0.0,0.0,0.0,0.0
2013,44,Tartous,0.0,0.0,0.0,0.0
2013,45,Aleppo,6.0,164.0,7.0,16.0
2013,45,Damascus,6.0,39.0,0.0,1.0
2013,45,Damascus Suburbs,12.0,90.0,5.0,0.0
2013,45,Daraa,2.0,41.0,1.0,11.0
2013,45,Deir Ezzor,0.0,13.0,0.0,1.0
2013,45,Hama,2.0,13.0,6.0,15.0
2013,45,Hasakeh,0.0,0.0,0.0,0.0
2013,45,Homs,5.0,91.0,0.0,0.0
2013,45,Idlib,2.0,52.0,0.0,1.0
2013,45,Lattakia,0.0,0.0,0.0,0.0
2013,45,Quneitra,3.0,6.0,0.0,0.0
2013,45,Raqqa,0.0,2.0,0.0,0.0
2013,45,Sweida,0.0,1.0,0.0,0.0
2013,45,Tartous,0.0,0.0,0.0,0.0
2013,46,Aleppo,15.0,156.0,10.0,27.0
2013,46,Damascus,5.0,32.0,1.0,4.0
2013,46,Damascus Suburbs,13.0,113.0,7.0,10.0
2013,46,Daraa,8.0,49.0,2.0,9.0
2013,46,Deir Ezzor,0.0,11.0,0.0,0.0
2013,46,Hama,11.0,48.0,1.0,8.0
2013,46,Hasakeh,0.0,5.0,0.0,0.0
2013,46,Homs,4.0,73.0,1.0,3.0
2013,46,Idlib,2.0,33.0,0.0,3.0
2013,46,Lattakia,0.0,4.0,0.0,0.0
2013,46,Quneitra,2.0,30.0,0.0,0.0
2013,46,Raqqa,0.0,3.0,0.0,0.0
2013,46,Sweida,0.0,3.0,0.0,0.0
2013,46,Tartous,0.0,0.0,0.0,0.0
2013,47,Aleppo,26.0,174.0,8.0,56.0
2013,47,Damascus,1.0,56.0,0.0,2.0
2013,47,Damascus Suburbs,5.0,170.0,7.0,21.0
2013,47,Daraa,5.0,48.0,0.0,6.0
2013,47,Deir Ezzor,0.0,21.0,0.0,0.0
2013,47,Hama,4.0,30.0,0.0,1.0
2013,47,Hasakeh,0.0,7.0,0.0,0.0
2013,47,Homs,15.0,66.0,0.0,5.0
2013,47,Idlib,11.0,42.0,0.0,2.0
2013,47,Lattakia,0.0,6.0,0.0,0.0
2013,47,Quneitra,0.0,7.0,0.0,0.0
2013,47,Raqqa,0.0,3.0,4.0,9.0
2013,47,Sweida,0.0,2.0,0.0,0.0
2013,47,Tartous,0.0,0.0,0.0,0.0
2013,48,Aleppo,36.0,190.0,15.0,54.0
2013,48,Damascus,0.0,30.0,0.0,0.0
2013,48,Damascus Suburbs,26.0,299.0,7.0,33.0
2013,48,Daraa,2.0,63.0,1.0,5.0
2013,48,Deir Ezzor,2.0,34.0,1.0,2.0
2013,48,Hama,4.0,25.0,0.0,2.0
2013,48,Hasakeh,0.0,1.0,0.0,0.0
2013,48,Homs,8.0,60.0,0.0,3.0
2013,48,Idlib,6.0,65.0,5.0,9.0
2013,48,Lattakia,0.0,1.0,1.0,0.0
2013,48,Quneitra,4.0,26.0,2.0,3.0
2013,48,Raqqa,2.0,4.0,0.0,0.0
2013,48,Sweida,0.0,0.0,0.0,0.0
2013,48,Tartous,0.0,0.0,0.0,0.0
2013,49,Aleppo,18.0,81.0,16.0,23.0
2013,49,Damascus,1.0,36.0,0.0,0.0
2013,49,Damascus Suburbs,52.0,189.0,25.0,34.0
2013,49,Daraa,8.0,25.0,0.0,8.0
2013,49,Deir Ezzor,0.0,11.0,1.0,3.0
2013,49,Hama,5.0,15.0,10.0,8.0
2013,49,Hasakeh,0.0,0.0,0.0,0.0
2013,49,Homs,4.0,47.0,1.0,4.0
2013,49,Idlib,1.0,32.0,1.0,2.0
2013,49,Lattakia,0.0,8.0,0.0,0.0
2013,49,Quneitra,0.0,10.0,0.0,0.0
2013,49,Raqqa,3.0,10.0,1.0,3.0
2013,49,Sweida,0.0,0.0,0.0,0.0
2013,49,Tartous,0.0,2.0,0.0,0.0
2013,50,Aleppo,30.0,138.0,20.0,56.0
2013,50,Damascus,1.0,12.0,0.0,3.0
2013,50,Damascus Suburbs,31.0,149.0,19.0,18.0
2013,50,Daraa,3.0,59.0,7.0,8.0
2013,50,Deir Ezzor,0.0,24.0,0.0,6.0
2013,50,Hama,2.0,7.0,2.0,2.0
2013,50,Hasakeh,0.0,0.0,0.0,0.0
2013,50,Homs,11.0,42.0,4.0,10.0
2013,50,Idlib,4.0,18.0,0.0,4.0
2013,50,Lattakia,0.0,5.0,0.0,0.0
2013,50,Quneitra,2.0,3.0,0.0,0.0
2013,50,Raqqa,0.0,6.0,0.0,0.0
2013,50,Sweida,0.0,0.0,0.0,0.0
2013,50,Tartous,0.0,0.0,0.0,0.0
2013,51,Aleppo,51.0,404.0,35.0,94.0
2013,51,Damascus,3.0,34.0,0.0,0.0
2013,51,Damascus Suburbs,38.0,225.0,9.0,14.0
2013,51,Daraa,24.0,86.0,26.0,24.0
2013,51,Deir Ezzor,0.0,36.0,2.0,3.0
2013,51,Hama,0.0,24.0,3.0,2.0
2013,51,Hasakeh,0.0,0.0,0.0,0.0
2013,51,Homs,8.0,43.0,6.0,3.0
2013,51,Idlib,3.0,19.0,6.0,4.0
2013,51,Lattakia,0.0,8.0,0.0,0.0
2013,51,Quneitra,4.0,7.0,2.0,3.0
2013,51,Raqqa,3.0,1.0,2.0,0.0
2013,51,Sweida,0.0,1.0,0.0,0.0
2013,51,Tartous,0.0,0.0,0.0,0.0
2013,52,Aleppo,24.0,170.0,27.0,48.0
2013,52,Damascus,7.0,27.0,2.0,1.0
2013,52,Damascus Suburbs,14.0,141.0,2.0,15.0
2013,52,Daraa,3.0,47.0,4.0,2.0
2013,52,Deir Ezzor,0.0,48.0,0.0,4.0
2013,52,Hama,6.0,10.0,4.0,5.0
2013,52,Hasakeh,2.0,1.0,1.0,0.0
2013,52,Homs,11.0,53.0,3.0,6.0
2013,52,Idlib,6.0,26.0,3.0,5.0
2013,52,Lattakia,0.0,2.0,0.0,0.0
2013,52,Quneitra,0.0,4.0,0.0,2.0
2013,52,Raqqa,0.0,7.0,0.0,2.0
2013,52,Sweida,0.0,0.0,0.0,0.0
2013,52,Tartous,0.0,1.0,0.0,0.0
2014,1,Aleppo,4.0,148.0,4.0,8.0
2014,1,Damascus,2.0,15.0,1.0,1.0
2014,1,Damascus Suburbs,6.0,71.0,0.0,7.0
2014,1,Daraa,11.0,82.0,5.0,9.0
2014,1,Deir Ezzor,3.0,16.0,0.0,1.0
2014,1,Hama,1.0,20.0,2.0,3.0
2014,1,Hasakeh,1.0,9.0,0.0,1.0
2014,1,Homs,1.0,27.0,0.0,4.0
2014,1,Idlib,2.0,30.0,0.0,4.0
2014,1,Lattakia,0.0,1.0,1.0,0.0
2014,1,Quneitra,1.0,6.0,0.0,0.0
2014,1,Raqqa,0.0,13.0,0.0,3.0
2014,1,Sweida,0.0,1.0,0.0,0.0
2014,1,Tartous,0.0,0.0,0.0,0.0
2014,2,Aleppo,28.0,329.0,16.0,34.0
2014,2,Damascus,3.0,18.0,2.0,1.0
2014,2,Damascus Suburbs,11.0,77.0,3.0,14.0
2014,2,Daraa,6.0,45.0,3.0,7.0
2014,2,Deir Ezzor,0.0,10.0,1.0,0.0
2014,2,Hama,5.0,35.0,1.0,2.0
2014,2,Hasakeh,1.0,7.0,0.0,0.0
2014,2,Homs,7.0,137.0,2.0,11.0
